18A Test,Pink Floyd,Pink Floyd,BLUE-04284-HA-A,BLUE-04284-HA-A,BLACK-E130716RC,BLACK-E130716RC
Time (ms),Voltage1 (V),Current1 (A),Voltage2 (V),Current2 (A),Voltage3 (V),Current3 (A)
736626,12.109,18.027,12.853,0.003,13.014,-0.01
737124,12.109,18.027,12.853,0.003,13.014,-0.01
737584,12.109,18.027,12.853,0.003,13.014,-0.01
738080,12.109,18.027,12.853,0.003,13.014,0.006
738556,12.092,18.027,12.853,0.003,13.014,-0.01
739066,12.092,18.027,12.853,0.003,13.014,-0.01
739547,12.092,18.027,12.853,0.003,13.014,-0.01
740040,12.092,18.027,12.853,0.003,13.014,-0.01
740529,12.092,18.027,12.853,0.003,13.014,-0.01
741024,12.092,18.027,12.853,0.003,13.014,-0.01
741479,12.092,18.027,12.853,0.003,13.014,-0.01
742007,12.092,18.027,12.853,0.003,13.014,-0.01
742483,12.092,18.027,12.853,0.003,13.014,-0.01
742998,12.092,18.027,12.853,0.003,13.014,0.006
743495,12.092,18.027,12.853,0.003,13.014,-0.01
743961,12.092,18.027,12.853,0.003,13.014,-0.01
744451,12.092,18.027,12.853,0.003,13.014,-0.01
744951,12.092,18.027,12.853,0.003,13.014,-0.01
745441,12.092,18.027,12.853,0.003,13.014,-0.01
745895,12.092,18.027,12.853,0.003,13.014,-0.01
746393,12.092,18.027,12.853,0.003,13.014,-0.01
746870,12.092,18.027,12.853,0.003,13.014,0.006
747362,12.092,18.027,12.853,0.003,13.014,-0.01
747844,12.092,18.027,12.853,0.003,13.014,-0.01
748337,12.092,18.027,12.853,0.003,13.014,-0.01
748823,12.092,18.027,12.853,0.003,13.014,0.006
749338,12.092,18.027,12.853,0.003,13.014,-0.01
749808,12.092,18.027,12.853,0.003,13.014,-0.01
750295,12.092,18.027,12.853,0.003,13.014,-0.01
750766,12.092,18.027,12.853,0.003,13.014,-0.01
751275,12.092,18.027,12.853,0.003,13.014,-0.01
751735,12.092,18.027,12.853,0.003,13.014,-0.01
752247,12.092,18.027,12.853,0.003,13.014,-0.01
752733,12.092,18.027,12.853,0.003,13.014,-0.01
753226,12.092,18.027,12.853,0.003,13.014,-0.01
753732,12.092,18.027,12.853,0.003,13.014,-0.01
754200,12.092,18.027,12.853,0.003,13.014,-0.01
754689,12.092,18.027,12.853,0.003,13.014,-0.01
755158,12.092,18.027,12.853,0.003,13.014,-0.01
755670,12.092,18.027,12.853,0.003,13.014,-0.01
756136,12.092,18.027,12.853,0.003,13.014,-0.01
756643,12.092,18.027,12.853,0.003,13.014,-0.01
757112,12.092,18.027,12.853,0.003,13.014,-0.01
757628,12.092,18.027,12.853,0.003,13.014,-0.01
758114,12.092,18.027,12.853,0.003,13.014,-0.01
758614,12.092,18.027,12.853,0.003,13.014,-0.01
759091,12.092,18.027,12.853,0.003,13.014,-0.01
759583,12.092,18.027,12.853,0.003,13.014,0.006
760077,12.092,18.027,12.853,0.003,13.014,-0.01
760615,12.092,18.027,12.853,0.003,13.014,-0.01
761118,12.092,18.027,12.853,0.003,13.014,-0.01
761628,12.092,18.027,12.853,0.003,13.014,0.006
762142,12.092,18.027,12.853,0.003,13.014,-0.01
762605,12.092,18.027,12.853,0.003,13.014,-0.01
763170,12.092,18.027,12.853,0.003,13.014,0.006
763665,12.092,18.027,12.853,0.003,13.014,-0.01
764166,12.092,18.027,12.853,0.003,13.014,-0.01
764679,12.092,18.027,12.853,0.003,13.014,-0.01
765151,12.092,18.027,12.853,0.003,13.014,-0.01
765718,12.092,18.027,12.853,0.003,13.014,0.006
766200,12.092,18.027,12.853,0.003,13.014,-0.01
766704,12.092,18.027,12.853,0.003,13.014,-0.01
767183,12.092,18.027,12.853,0.003,13.014,-0.01
767708,12.092,18.027,12.853,0.003,13.014,-0.01
768247,12.092,18.027,12.853,0.003,13.014,-0.01
768740,12.092,18.027,12.853,0.003,13.014,-0.01
769237,12.092,18.027,12.853,0.003,13.014,-0.01
769711,12.092,18.027,12.853,0.003,13.014,-0.01
770213,12.092,18.027,12.853,0.003,13.014,-0.01
770680,12.092,18.027,12.853,0.003,13.014,-0.01
771174,12.092,18.027,12.853,0.003,13.014,-0.01
771635,12.092,18.027,12.853,0.003,13.014,-0.01
772133,12.092,18.027,12.853,0.003,13.014,-0.01
772627,12.092,18.027,12.853,0.003,13.014,-0.01
773167,12.092,18.027,12.853,0.003,13.014,-0.01
773640,12.092,18.027,12.853,0.003,13.014,-0.01
774169,12.092,18.027,12.853,0.003,13.014,-0.01
774661,12.092,18.027,12.853,0.003,13.014,-0.01
775152,12.092,18.027,12.853,0.003,13.014,-0.01
775641,12.092,18.027,12.853,0.003,13.014,-0.01
776099,12.092,18.027,12.853,0.003,13.014,-0.01
776597,12.092,18.027,12.853,0.003,13.014,0.006
777077,12.092,18.027,12.853,0.003,13.014,-0.01
777594,12.092,18.027,12.853,0.003,13.014,-0.01
778071,12.092,18.027,12.853,0.003,13.014,0.006
778574,12.092,18.027,12.853,0.003,13.014,-0.01
779057,12.092,18.027,12.853,0.003,13.014,-0.01
779586,12.092,18.027,12.853,0.003,13.014,-0.01
780078,12.092,18.027,12.853,0.003,13.014,-0.01
780589,12.092,18.027,12.853,0.003,13.014,0.006
781071,12.092,18.027,12.853,0.003,13.014,-0.01
781572,12.092,18.027,12.853,0.003,13.014,0.006
782056,12.092,18.027,12.853,0.003,13.014,-0.01
782604,12.092,18.027,12.853,0.003,13.014,-0.01
783113,12.092,18.027,12.853,0.003,13.014,-0.01
783590,12.092,18.027,12.853,0.003,13.014,-0.01
784093,12.092,18.027,12.853,0.003,13.014,-0.01
784586,12.092,18.027,12.853,0.003,13.014,-0.01
785088,12.092,18.027,12.853,0.003,13.014,-0.01
785568,12.092,18.027,12.853,0.003,13.014,-0.01
786046,12.092,18.027,12.853,0.003,13.014,0.006
786520,12.092,18.027,12.853,0.003,13.014,-0.01
787023,12.092,18.027,12.853,0.003,13.014,-0.01
787512,12.092,18.027,12.853,0.003,13.014,-0.01
788017,12.092,18.027,12.853,0.003,13.014,-0.01
788515,12.092,18.027,12.853,0.003,13.014,-0.01
789023,12.092,18.027,12.853,0.003,13.014,-0.01
789503,12.092,18.027,12.853,0.003,13.014,-0.01
789995,12.092,18.027,12.853,0.003,13.014,-0.01
790459,12.092,18.027,12.853,0.003,13.014,-0.01
790956,12.092,18.027,12.853,0.003,13.014,-0.01
791433,12.092,18.027,12.853,0.003,13.014,-0.01
791936,12.092,18.027,12.853,0.003,13.014,0.006
792402,12.092,18.027,12.853,0.003,13.014,-0.01
792951,12.076,18.027,12.853,0.003,13.014,-0.01
793425,12.076,18.027,12.853,0.003,13.014,-0.01
793921,12.076,18.027,12.853,0.003,13.014,-0.01
794405,12.076,18.027,12.853,0.003,13.014,-0.01
794917,12.076,18.027,12.853,0.003,13.014,-0.01
795396,12.076,18.027,12.853,0.003,13.014,0.006
795889,12.076,18.027,12.853,0.003,13.014,-0.01
796354,12.076,18.027,12.853,0.003,13.014,-0.01
796859,12.076,18.027,12.853,0.003,13.014,-0.01
797324,12.076,18.027,12.853,0.003,13.014,0.006
797809,12.076,18.027,12.853,0.003,13.014,-0.01
798277,12.076,18.027,12.853,0.003,13.014,0.006
798780,12.076,18.027,12.853,0.003,13.014,-0.01
799243,12.076,18.027,12.853,0.003,13.014,-0.01
799730,12.076,18.027,12.853,0.003,13.014,0.006
800212,12.076,18.027,12.853,0.003,13.014,-0.01
800724,12.076,18.027,12.853,0.003,13.014,-0.01
801207,12.076,18.027,12.853,0.003,13.014,-0.01
801758,12.076,18.027,12.853,0.003,13.014,-0.01
802256,12.076,18.027,12.853,0.003,13.014,-0.01
802737,12.076,18.027,12.853,0.003,13.014,-0.01
803240,12.076,18.027,12.853,0.003,13.014,-0.01
803713,12.076,18.027,12.853,0.003,13.014,-0.01
804213,12.076,18.027,12.853,0.003,13.014,0.006
804701,12.076,18.027,12.853,0.003,13.014,-0.01
805207,12.076,18.027,12.853,0.003,13.014,-0.01
805685,12.076,18.027,12.853,0.003,13.014,-0.01
806212,12.076,18.027,12.853,0.003,13.014,-0.01
806711,12.076,18.027,12.853,0.003,13.014,-0.01
807212,12.076,18.027,12.853,0.003,13.014,0.006
807680,12.076,18.027,12.853,0.003,13.014,0.006
808185,12.076,18.027,12.853,0.003,13.014,-0.01
808674,12.076,18.027,12.853,0.003,13.014,-0.01
809170,12.076,18.027,12.853,0.003,13.014,-0.01
809644,12.076,18.027,12.853,0.003,13.014,-0.01
810131,12.076,18.027,12.853,0.003,13.014,-0.01
810608,12.076,18.027,12.853,0.003,13.014,-0.01
811116,12.076,18.027,12.853,0.003,13.014,-0.01
811598,12.076,18.027,12.853,0.003,13.014,-0.01
812136,12.076,18.027,12.853,0.003,13.014,-0.01
812668,12.076,18.027,12.853,0.003,13.014,-0.01
813149,12.076,18.027,12.853,0.003,13.014,-0.01
813656,12.076,18.027,12.853,0.003,13.014,-0.01
814136,12.076,18.027,12.853,0.003,13.014,-0.01
814663,12.076,18.027,12.853,0.003,13.014,-0.01
815171,12.076,18.027,12.853,0.003,13.014,-0.01
815667,12.076,18.027,12.853,0.003,13.014,-0.01
816133,12.076,18.027,12.853,0.003,13.014,0.006
816641,12.076,18.027,12.853,0.003,13.014,-0.01
817123,12.076,18.027,12.853,0.003,13.014,-0.01
817650,12.076,18.027,12.853,0.003,13.014,-0.01
818176,12.076,18.027,12.853,0.003,13.014,-0.01
818657,12.076,18.027,12.853,0.003,13.014,-0.01
819157,12.076,18.027,12.853,0.003,13.014,-0.01
819657,12.076,18.027,12.853,0.003,13.014,-0.01
820189,12.076,18.027,12.853,0.003,13.014,-0.01
820668,12.076,18.027,12.853,0.003,13.014,-0.01
821163,12.076,18.027,12.853,0.003,13.014,-0.01
821640,12.076,18.027,12.853,0.003,13.014,-0.01
822145,12.076,18.027,12.853,0.003,13.014,-0.01
822627,12.076,18.027,12.853,0.003,13.014,-0.01
823112,12.076,18.027,12.853,0.003,13.014,-0.01
823588,12.076,18.027,12.853,0.003,13.014,-0.01
824093,12.076,18.027,12.853,0.003,13.014,-0.01
824585,12.076,18.027,12.853,0.003,13.014,-0.01
825093,12.076,18.027,12.853,0.003,13.014,-0.01
825562,12.076,18.027,12.853,0.003,13.014,-0.01
826085,12.076,18.027,12.853,0.003,13.014,-0.01
826620,12.076,18.027,12.853,0.003,13.014,-0.01
827092,12.076,18.027,12.853,0.003,13.014,-0.01
827584,12.076,18.027,12.853,0.003,13.014,-0.01
828065,12.076,18.027,12.853,0.003,13.014,-0.01
828564,12.076,18.027,12.853,0.003,13.014,-0.01
829025,12.076,18.027,12.853,0.003,13.014,-0.01
829564,12.076,18.027,12.853,0.003,13.014,-0.01
830065,12.076,18.027,12.853,0.003,13.014,-0.01
830569,12.076,18.027,12.853,0.003,13.014,0.006
831046,12.076,18.027,12.853,0.003,13.014,-0.01
831545,12.076,18.027,12.853,0.003,13.014,-0.01
832014,12.076,18.027,12.853,0.003,13.014,0.006
832525,12.076,18.027,12.853,0.003,13.014,-0.01
832991,12.076,18.027,12.853,0.003,13.014,-0.01
833554,12.076,18.027,12.853,0.003,13.014,-0.01
834060,12.076,18.027,12.853,0.003,13.014,-0.01
834540,12.076,18.027,12.853,0.003,13.014,-0.01
835047,12.076,18.027,12.853,0.003,13.014,-0.01
835525,12.076,18.027,12.853,0.003,13.014,-0.01
836026,12.076,18.027,12.853,0.003,13.014,-0.01
836519,12.076,18.027,12.853,0.003,13.014,-0.01
837021,12.076,18.027,12.853,0.003,13.014,0.006
837498,12.076,18.027,12.853,0.003,13.014,-0.01
837991,12.076,18.027,12.853,0.003,13.014,-0.01
838466,12.076,18.027,12.853,0.003,13.014,-0.01
838964,12.076,18.027,12.853,0.003,13.014,-0.01
839436,12.076,18.027,12.853,0.003,13.014,-0.01
839932,12.076,18.027,12.853,0.003,13.014,-0.01
840400,12.076,18.027,12.853,0.003,13.014,-0.01
840967,12.076,18.027,12.853,0.003,13.014,-0.01
841468,12.076,18.027,12.853,0.003,13.014,0.006
841946,12.059,18.027,12.853,0.003,13.014,-0.01
842441,12.059,18.027,12.853,0.003,13.014,-0.01
842922,12.059,18.027,12.853,0.003,13.014,-0.01
843422,12.059,18.027,12.853,0.003,13.014,-0.01
843915,12.059,18.027,12.853,0.003,13.014,-0.01
844411,12.059,18.027,12.853,0.003,13.014,-0.01
844903,12.059,18.027,12.853,0.003,13.014,0.006
845397,12.059,18.027,12.853,0.003,13.014,-0.01
845868,12.059,18.027,12.853,0.003,13.014,-0.01
846417,12.059,18.027,12.853,0.003,13.014,0.006
846912,12.059,18.027,12.853,0.003,13.014,-0.01
847388,12.059,18.027,12.853,0.003,13.014,-0.01
847894,12.059,18.027,12.853,0.003,13.014,-0.01
848360,12.059,18.027,12.853,0.003,13.014,-0.01
848868,12.059,18.027,12.853,0.003,13.014,-0.01
849346,12.059,18.027,12.853,0.003,13.014,-0.01
849852,12.059,18.027,12.853,0.003,13.014,-0.01
850329,12.059,18.027,12.853,0.003,13.014,-0.01
850850,12.059,18.027,12.853,0.003,13.014,-0.01
851351,12.059,18.027,12.853,0.003,13.014,-0.01
851886,12.059,18.027,12.853,0.003,13.014,-0.01
852365,12.059,18.027,12.853,0.003,13.014,-0.01
852903,12.059,18.027,12.853,0.003,13.014,0.006
853379,12.059,18.027,12.853,0.003,13.014,-0.01
853869,12.059,18.027,12.853,0.003,13.014,0.006
854345,12.059,18.027,12.853,0.003,13.014,-0.01
854871,12.059,18.027,12.853,0.003,13.014,-0.01
855403,12.059,18.027,12.853,0.003,13.014,-0.01
855874,12.059,18.027,12.853,0.003,13.014,-0.01
856366,12.059,18.027,12.853,0.003,13.014,-0.01
856858,12.059,18.027,12.853,0.003,13.014,-0.01
857364,12.059,18.027,12.853,0.003,13.014,-0.01
857866,12.059,18.027,12.853,0.003,13.014,-0.01
858386,12.059,18.027,12.853,0.003,13.014,-0.01
858865,12.059,18.027,12.853,0.003,13.014,-0.01
859368,12.059,18.027,12.853,0.003,13.014,-0.01
859868,12.059,18.027,12.853,0.003,13.014,-0.01
860354,12.059,18.027,12.853,0.003,13.014,-0.01
860868,12.059,18.027,12.853,0.003,13.014,0.006
861355,12.059,18.027,12.853,0.003,13.014,-0.01
861837,12.059,18.027,12.853,0.003,13.014,0.006
862313,12.059,18.027,12.853,0.003,13.014,-0.01
862806,12.059,18.027,12.853,0.003,13.014,0.006
863321,12.059,18.027,12.853,0.003,13.014,-0.01
863849,12.059,18.027,12.853,0.003,13.014,-0.01
864331,12.059,18.027,12.853,0.003,13.014,-0.01
864869,12.059,18.027,12.853,0.003,13.014,-0.01
865402,12.059,18.027,12.853,0.003,13.014,-0.01
865883,12.059,18.027,12.853,0.003,13.014,-0.01
866382,12.059,18.027,12.853,0.003,13.014,-0.01
866849,12.059,18.027,12.853,0.003,13.014,-0.01
867348,12.059,18.027,12.853,0.003,13.014,-0.01
867832,12.059,18.027,12.853,0.003,13.014,-0.01
868337,12.059,18.027,12.853,0.003,13.014,-0.01
868810,12.059,18.027,12.853,0.003,13.014,-0.01
869302,12.059,18.027,12.853,0.003,13.014,-0.01
869782,12.059,18.027,12.853,0.003,13.014,-0.01
870282,12.059,18.027,12.853,0.003,13.014,-0.01
870762,12.059,18.027,12.853,0.003,13.014,-0.01
871262,12.059,18.027,12.87,0.003,13.014,-0.01
871740,12.059,18.027,12.87,0.003,13.014,-0.01
872234,12.059,18.027,12.87,0.003,13.014,-0.01
872715,12.059,18.027,12.87,0.003,13.014,-0.01
873209,12.059,18.027,12.87,0.003,13.014,0.006
873670,12.059,18.027,12.853,0.003,13.014,-0.01
874181,12.059,18.027,12.87,0.003,13.014,-0.01
874661,12.059,18.027,12.87,0.003,13.014,-0.01
875191,12.059,18.027,12.87,0.003,13.014,-0.01
875669,12.059,18.027,12.853,0.003,13.014,-0.01
876194,12.059,18.027,12.87,0.003,13.014,-0.01
876735,12.059,18.027,12.87,0.003,13.014,-0.01
877201,12.059,18.027,12.87,0.003,13.014,-0.01
877704,12.059,18.027,12.853,0.003,13.014,-0.01
878190,12.059,18.027,12.87,0.003,13.014,-0.01
878701,12.059,18.027,12.853,0.003,13.014,-0.01
879173,12.059,18.027,12.87,0.003,13.014,-0.01
879687,12.059,18.027,12.87,0.003,13.014,-0.01
880150,12.059,18.027,12.87,0.003,13.014,-0.01
880655,12.059,18.027,12.87,0.003,13.014,-0.01
881124,12.059,18.027,12.87,0.003,13.014,-0.01
881610,12.059,18.027,12.87,0.003,13.014,0.006
882090,12.059,18.027,12.87,0.003,13.014,-0.01
882587,12.059,18.027,12.87,0.003,13.014,-0.01
883083,12.059,18.027,12.87,0.003,13.014,0.006
883612,12.059,18.027,12.87,0.003,13.014,-0.01
884108,12.059,18.027,12.87,0.003,13.014,-0.01
884629,12.059,18.027,12.87,0.003,13.014,-0.01
885135,12.059,18.027,12.87,0.003,13.014,-0.01
885591,12.059,18.027,12.87,0.003,13.014,-0.01
886090,12.059,18.027,12.87,0.003,13.014,-0.01
886570,12.059,18.027,12.87,0.003,13.014,-0.01
887078,12.059,18.027,12.87,0.003,13.014,-0.01
887556,12.059,18.027,12.87,0.003,13.014,-0.01
888064,12.059,18.027,12.87,0.003,13.014,-0.01
888549,12.059,18.027,12.87,0.003,13.014,-0.01
889049,12.059,18.027,12.87,0.003,13.014,-0.01
889527,12.059,18.027,12.87,0.003,13.014,-0.01
890030,12.059,18.027,12.87,0.003,13.014,-0.01
890504,12.059,18.027,12.87,0.003,13.014,-0.01
891063,12.059,18.027,12.87,0.003,13.014,-0.01
891536,12.059,18.027,12.87,0.003,13.014,-0.01
892035,12.059,18.027,12.87,0.003,13.014,0.006
892515,12.059,18.027,12.87,0.003,13.014,-0.01
893013,12.059,18.027,12.87,0.003,13.014,-0.01
893484,12.059,18.027,12.87,0.003,13.014,-0.01
894010,12.059,18.027,12.87,0.003,13.014,-0.01
894511,12.042,18.027,12.87,0.003,13.014,-0.01
895018,12.042,18.027,12.87,0.003,13.014,-0.01
895507,12.042,18.027,12.87,0.003,13.014,-0.01
895990,12.042,18.027,12.87,0.003,13.014,-0.01
896559,12.042,18.027,12.87,0.003,13.014,-0.01
897043,12.042,18.027,12.87,0.003,13.014,-0.01
897605,12.042,18.027,12.87,0.003,13.014,-0.01
898170,12.042,18.027,12.87,0.003,13.014,-0.01
898658,12.042,18.027,12.87,0.003,13.014,-0.01
899147,12.042,18.027,12.87,0.003,13.014,-0.01
899620,12.042,18.027,12.87,0.003,13.014,-0.01
900113,12.042,18.027,12.87,0.003,13.014,-0.01
900599,12.042,18.027,12.87,0.003,13.014,-0.01
901092,12.042,18.027,12.87,0.003,13.014,-0.01
901595,12.042,18.027,12.87,0.003,13.014,-0.01
902064,12.042,18.027,12.87,0.003,13.014,-0.01
902578,12.042,18.027,12.87,0.003,13.014,-0.01
903055,12.042,18.027,12.87,0.003,13.014,0.006
903552,12.042,18.027,12.87,0.003,13.014,-0.01
904041,12.042,18.027,12.87,0.003,13.014,-0.01
904550,12.042,18.027,12.87,0.003,13.014,-0.01
905034,12.042,18.027,12.87,0.003,13.014,-0.01
905593,12.042,18.027,12.87,0.003,13.014,-0.01
906102,12.042,18.027,12.87,0.003,13.014,-0.01
906630,12.042,18.027,12.87,0.003,13.014,-0.01
907125,12.042,18.027,12.87,0.003,13.014,-0.01
907603,12.042,18.027,12.87,0.003,13.014,-0.01
908106,12.042,18.027,12.87,0.003,13.014,-0.01
908598,12.042,18.027,12.87,0.003,13.014,-0.01
909092,12.042,18.027,12.87,0.003,13.014,-0.01
909570,12.042,18.027,12.87,0.003,13.014,-0.01
910065,12.042,18.027,12.87,0.003,13.014,-0.01
910536,12.042,18.027,12.87,0.003,13.014,-0.01
911039,12.042,18.027,12.87,0.003,13.014,-0.01
911517,12.042,18.027,12.87,0.003,13.014,-0.01
912002,12.042,18.027,12.87,0.003,13.014,0.006
912503,12.042,18.027,12.87,0.003,13.014,-0.01
913026,12.042,18.027,12.87,0.003,13.014,-0.01
913494,12.042,18.027,12.87,0.003,13.014,-0.01
914059,12.042,18.027,12.87,0.003,13.014,-0.01
914586,12.042,18.027,12.87,0.003,13.014,-0.01
915094,12.042,18.027,12.87,0.003,13.014,-0.01
915601,12.042,18.027,12.87,0.003,13.014,-0.01
916079,12.042,18.027,12.87,0.003,13.014,0.006
916582,12.042,18.027,12.87,0.003,13.014,-0.01
917042,12.042,18.027,12.87,0.003,13.014,-0.01
917549,12.042,18.027,12.87,0.003,13.014,-0.01
918028,12.042,18.027,12.87,0.003,13.014,0.006
918521,12.042,18.027,12.87,0.003,13.014,-0.01
918992,12.042,18.027,12.87,0.003,13.014,-0.01
919501,12.042,18.027,12.87,0.003,13.014,-0.01
919977,12.042,18.027,12.87,0.003,13.014,0.006
920485,12.042,18.027,12.87,0.003,13.014,-0.01
920956,12.042,18.027,12.87,0.003,13.014,-0.01
921446,12.042,18.027,12.87,0.003,13.014,-0.01
921928,12.042,18.027,12.87,0.003,13.014,0.006
922437,12.042,18.027,12.87,0.003,13.014,-0.01
922897,12.042,18.027,12.87,0.003,13.014,-0.01
923393,12.042,18.027,12.87,0.003,13.014,0.006
923871,12.042,18.027,12.87,0.003,13.014,-0.01
924370,12.042,18.027,12.87,0.003,13.014,-0.01
924842,12.042,18.027,12.87,0.003,13.014,-0.01
925376,12.042,18.027,12.87,0.003,13.014,-0.01
925863,12.042,18.027,12.87,0.003,13.014,-0.01
926345,12.042,18.027,12.87,0.003,13.014,-0.01
926880,12.042,18.027,12.87,0.003,13.014,-0.01
927367,12.042,18.027,12.87,0.003,13.014,-0.01
927895,12.042,18.027,12.87,0.003,13.014,-0.01
928363,12.042,18.027,12.87,0.003,13.014,-0.01
928865,12.042,18.027,12.87,0.003,13.014,-0.01
929344,12.042,18.027,12.87,0.003,13.014,-0.01
929895,12.042,18.027,12.87,0.003,13.014,-0.01
930396,12.042,18.027,12.87,0.003,13.014,-0.01
930931,12.042,18.027,12.87,0.003,13.014,-0.01
931429,12.042,18.027,12.87,0.003,13.014,-0.01
931900,12.042,18.027,12.87,0.003,13.014,-0.01
932393,12.042,18.027,12.87,0.003,13.014,-0.01
932887,12.042,18.027,12.87,0.003,13.014,-0.01
933377,12.042,18.027,12.87,0.003,13.014,-0.01
933853,12.042,18.027,12.87,0.003,13.014,-0.01
934349,12.042,18.027,12.87,0.003,13.014,-0.01
934825,12.042,18.027,12.87,0.003,13.014,-0.01
935318,12.042,18.027,12.87,0.003,13.014,-0.01
935825,12.042,18.027,12.87,0.003,13.014,-0.01
936353,12.042,18.027,12.87,0.003,13.014,-0.01
936871,12.042,18.027,12.87,0.003,13.014,-0.01
937339,12.042,18.027,12.87,0.003,13.014,-0.01
937843,12.042,18.027,12.87,0.003,13.014,-0.01
938325,12.042,18.027,12.87,0.003,13.014,-0.01
938831,12.042,18.027,12.87,0.003,13.014,-0.01
939297,12.042,18.027,12.87,0.003,13.014,-0.01
939806,12.042,18.027,12.87,0.003,13.014,-0.01
940286,12.042,18.027,12.87,0.003,13.014,-0.01
940800,12.042,18.027,12.87,0.003,13.014,-0.01
941284,12.042,18.027,12.87,0.003,13.014,-0.01
941773,12.042,18.027,12.87,0.003,13.014,0.006
942236,12.042,18.027,12.87,0.003,13.014,0.006
942738,12.042,18.027,12.87,0.003,13.014,-0.01
943249,12.042,18.027,12.87,0.003,13.014,-0.01
943780,12.042,18.027,12.87,0.003,13.014,-0.01
944265,12.026,18.027,12.87,0.003,13.014,-0.01
944768,12.026,18.027,12.87,0.003,13.014,-0.01
945235,12.026,18.027,12.87,0.003,13.014,-0.01
945734,12.026,18.027,12.87,0.003,13.014,-0.01
946205,12.026,18.027,12.87,0.003,13.014,-0.01
946687,12.026,18.027,12.87,0.003,13.014,0.006
947143,12.026,18.027,12.87,0.003,13.014,-0.01
947645,12.026,18.027,12.87,0.003,13.014,-0.01
948124,12.026,18.027,12.87,0.003,13.014,-0.01
948701,12.026,18.027,12.87,0.003,13.014,-0.01
949221,12.026,18.027,12.87,0.003,13.014,-0.01
949722,12.026,18.027,12.87,0.003,13.014,-0.01
950220,12.026,18.027,12.87,0.003,13.014,-0.01
950699,12.026,18.027,12.87,0.003,13.014,-0.01
951217,12.026,18.027,12.87,0.003,13.014,-0.01
951699,12.026,18.027,12.87,0.003,13.014,-0.01
952202,12.026,18.027,12.87,0.003,13.014,-0.01
952663,12.026,18.027,12.87,0.003,13.014,-0.01
953167,12.026,18.027,12.87,0.003,13.014,-0.01
953637,12.026,18.027,12.87,0.003,13.014,-0.01
954119,12.026,18.027,12.87,0.003,13.014,-0.01
954607,12.026,18.027,12.87,0.003,13.014,-0.01
955113,12.026,18.027,12.87,0.003,13.014,-0.01
955623,12.026,18.027,12.87,0.003,13.014,-0.01
956149,12.026,18.027,12.87,0.003,13.014,-0.01
956711,12.026,18.027,12.87,0.003,13.014,-0.01
957239,12.026,18.027,12.87,0.003,13.014,-0.01
957711,12.026,18.027,12.87,0.003,13.014,-0.01
958197,12.026,18.027,12.87,0.003,13.014,-0.01
958671,12.026,18.027,12.87,0.003,13.014,-0.01
959168,12.026,18.027,12.87,0.003,13.014,0.006
959632,12.026,18.027,12.87,0.003,13.014,-0.01
960115,12.026,18.027,12.87,0.003,13.014,0.006
960633,12.026,18.027,12.87,0.003,13.014,-0.01
961164,12.026,18.027,12.87,0.003,13.014,-0.01
961673,12.026,18.027,12.87,0.003,13.014,-0.01
962136,12.026,18.027,12.87,0.003,13.014,-0.01
962625,12.026,18.027,12.87,0.003,13.014,-0.01
963105,12.026,18.027,12.87,0.003,13.014,-0.01
963603,12.026,18.027,12.87,0.003,13.014,0.006
964091,12.026,18.027,12.87,0.003,13.014,-0.01
964632,12.026,18.027,12.87,0.003,13.014,-0.01
965108,12.026,18.027,12.87,0.003,13.014,-0.01
965618,12.026,18.027,12.87,0.003,13.014,-0.01
966121,12.026,18.027,12.87,0.003,13.014,0.006
966631,12.026,18.027,12.87,0.003,13.014,-0.01
967160,12.026,18.027,12.87,0.003,13.014,-0.01
967622,12.026,18.027,12.87,0.003,13.014,0.006
968129,12.026,18.027,12.87,0.003,13.014,-0.01
968623,12.026,18.027,12.87,0.003,13.014,-0.01
969135,12.026,18.027,12.87,0.003,13.014,-0.01
969598,12.026,18.027,12.87,0.003,13.014,0.006
970093,12.026,18.027,12.87,0.003,13.014,0.006
970570,12.026,18.027,12.87,0.003,13.014,-0.01
971062,12.026,18.027,12.87,0.003,13.014,0.006
971525,12.026,18.027,12.87,0.003,13.014,-0.01
972007,12.026,18.027,12.87,0.003,13.014,-0.01
972495,12.026,18.027,12.87,0.003,13.014,-0.01
972990,12.026,18.027,12.87,0.003,13.014,0.006
973439,12.026,18.027,12.87,0.003,13.014,-0.01
973943,12.026,18.027,12.87,0.003,13.014,-0.01
974413,12.026,18.027,12.87,0.003,13.014,-0.01
974909,12.026,18.027,12.87,0.003,13.014,-0.01
975355,12.026,18.027,12.87,0.003,13.014,-0.01
975853,12.026,18.027,12.87,0.003,13.014,-0.01
976351,12.026,18.027,12.87,0.003,13.014,-0.01
976886,12.026,18.027,12.87,0.003,13.014,-0.01
977395,12.026,18.027,12.87,0.003,13.014,-0.01
977883,12.026,18.027,12.87,0.003,13.014,-0.01
978386,12.026,18.027,12.87,0.003,13.014,-0.01
978847,12.026,18.027,12.87,0.003,13.014,-0.01
979347,12.026,18.027,12.87,0.003,13.014,-0.01
979824,12.026,18.027,12.87,0.003,13.014,-0.01
980324,12.026,18.027,12.87,0.003,13.014,0.006
980810,12.026,18.027,12.87,0.003,13.014,-0.01
981345,12.026,18.027,12.87,0.003,13.014,-0.01
981857,12.026,18.027,12.87,0.003,13.014,-0.01
982344,12.026,18.027,12.87,0.003,13.014,-0.01
