18A Test,Kowalski,Kowalski,Fresh Prince,Fresh Prince,Snoop Dogg,Snoop Dogg
Time (ms),Voltage1 (V),Current1 (A),Voltage2 (V),Current2 (A),Voltage3 (V),Current3 (A)
520314,12.076,18.01,11.842,18.027,11.986,18.011
520889,12.076,18.027,11.842,18.027,11.986,18.011
521387,12.076,18.027,11.842,18.027,11.986,18.011
521916,12.076,18.027,11.842,18.027,11.986,18.011
522414,12.076,18.027,11.842,18.027,11.986,18.011
522938,12.076,18.027,11.842,18.027,11.986,18.011
523446,12.076,18.027,11.842,18.027,11.986,18.011
523978,12.076,18.027,11.842,18.027,11.986,18.011
524503,12.076,18.027,11.842,18.027,11.986,18.011
525014,12.076,18.01,11.842,18.027,11.986,18.011
525535,12.076,18.027,11.842,18.027,11.986,18.011
526031,12.076,18.027,11.842,18.027,11.986,18.011
526552,12.076,18.027,11.842,18.027,11.986,18.011
527043,12.076,18.027,11.842,18.027,11.986,18.011
527569,12.076,18.027,11.842,18.027,11.986,18.011
528065,12.076,18.027,11.842,18.027,11.986,18.011
528589,12.076,18.027,11.842,18.027,11.986,18.011
529092,12.076,18.027,11.842,18.027,11.986,18.011
529613,12.076,18.027,11.842,18.027,11.986,18.011
530109,12.076,18.027,11.842,18.027,11.986,18.011
530667,12.076,18.027,11.842,18.027,11.986,18.011
531163,12.076,18.027,11.842,18.027,11.986,18.011
531670,12.076,18.027,11.842,18.027,11.986,18.011
532158,12.076,18.027,11.842,18.027,11.986,18.011
532688,12.076,18.027,11.842,18.027,11.986,18.011
533196,12.076,18.027,11.842,18.027,11.986,18.011
533726,12.076,18.027,11.842,18.027,11.986,18.011
534233,12.076,18.027,11.842,18.027,11.986,18.011
534757,12.076,18.027,11.842,18.027,11.986,18.011
535250,12.076,18.027,11.842,18.027,11.986,18.011
535760,12.076,18.027,11.842,18.027,11.986,18.011
536267,12.076,18.027,11.842,18.027,11.986,18.011
536785,12.076,18.027,11.842,18.027,11.986,18.011
537288,12.076,18.027,11.842,18.027,11.986,18.011
537847,12.059,18.027,11.842,18.027,11.986,18.011
538394,12.059,18.027,11.842,18.027,11.986,18.011
538894,12.059,18.027,11.842,18.027,11.986,18.011
539420,12.059,18.027,11.842,18.027,11.986,18.011
539918,12.059,18.027,11.842,18.027,11.986,18.011
540445,12.059,18.027,11.842,18.027,11.986,18.011
540959,12.059,18.027,11.842,18.027,11.986,18.011
541477,12.059,18.027,11.842,18.027,11.986,18.011
541993,12.059,18.027,11.842,18.027,11.986,18.011
542525,12.059,18.027,11.842,18.027,11.986,18.011
543086,12.059,18.027,11.842,18.027,11.986,18.011
543611,12.059,18.027,11.842,18.027,11.986,18.011
544117,12.059,18.027,11.842,18.027,11.986,18.011
544644,12.059,18.027,11.842,18.027,11.986,18.011
545156,12.059,18.027,11.842,18.027,11.986,18.011
545678,12.059,18.01,11.842,18.027,11.969,18.011
546176,12.059,18.027,11.842,18.027,11.969,18.011
546707,12.059,18.027,11.842,18.027,11.969,18.011
547213,12.059,18.027,11.842,18.027,11.969,18.011
547734,12.059,18.027,11.842,18.027,11.969,18.011
548267,12.059,18.027,11.842,18.027,11.969,18.011
548766,12.059,18.027,11.842,18.027,11.969,18.011
549297,12.059,18.027,11.842,18.027,11.969,18.011
549802,12.059,18.027,11.842,18.027,11.969,18.011
550326,12.059,18.027,11.842,18.027,11.969,18.011
550821,12.059,18.027,11.842,18.027,11.969,18.011
551351,12.059,18.027,11.842,18.027,11.969,18.011
551850,12.059,18.027,11.842,18.027,11.969,18.011
552388,12.059,18.027,11.842,18.027,11.969,18.011
552942,12.059,18.027,11.842,18.027,11.969,18.011
553455,12.059,18.027,11.842,18.027,11.969,18.011
553979,12.059,18.027,11.842,18.027,11.969,18.011
554481,12.059,18.027,11.842,18.027,11.969,18.011
555005,12.059,18.027,11.842,18.027,11.969,18.011
555503,12.059,18.027,11.842,18.027,11.969,18.011
556013,12.059,18.027,11.842,18.027,11.969,18.011
556521,12.059,18.027,11.842,18.027,11.969,18.011
557084,12.059,18.01,11.842,18.027,11.969,18.011
557642,12.059,18.027,11.842,18.027,11.969,18.011
558160,12.059,18.027,11.842,18.027,11.969,18.011
558710,12.059,18.027,11.842,18.027,11.969,18.011
559243,12.059,18.01,11.842,18.027,11.969,18.011
559752,12.059,18.027,11.842,18.027,11.969,18.011
560281,12.059,18.027,11.842,18.027,11.969,18.011
560764,12.059,18.027,11.842,18.027,11.969,18.011
561303,12.059,18.027,11.842,18.027,11.969,18.011
561798,12.059,18.027,11.842,18.027,11.969,18.011
562329,12.059,18.027,11.842,18.027,11.969,18.011
562831,12.059,18.027,11.826,18.027,11.969,18.011
563384,12.059,18.027,11.826,18.027,11.969,18.011
563934,12.059,18.027,11.826,18.027,11.969,18.011
564432,12.059,18.027,11.826,18.027,11.969,18.011
564982,12.059,18.027,11.826,18.027,11.969,18.011
565519,12.059,18.01,11.826,18.027,11.969,18.011
566054,12.059,18.027,11.826,18.027,11.969,18.011
566628,12.059,18.027,11.826,18.027,11.969,18.011
567145,12.059,18.027,11.826,18.027,11.969,18.011
567643,12.059,18.027,11.826,18.027,11.969,18.011
568189,12.059,18.01,11.826,18.027,11.969,18.011
568721,12.059,18.01,11.826,18.027,11.969,18.011
569258,12.059,18.027,11.826,18.027,11.969,18.011
569785,12.059,18.027,11.826,18.027,11.969,18.011
570274,12.059,18.027,11.826,18.027,11.969,18.011
570858,12.059,18.027,11.826,18.027,11.969,18.011
571389,12.059,18.027,11.826,18.027,11.969,18.011
571885,12.059,18.027,11.826,18.027,11.969,18.011
572408,12.059,18.027,11.826,18.027,11.969,18.011
572932,12.059,18.027,11.826,18.027,11.969,18.011
573498,12.059,18.027,11.826,18.027,11.969,18.011
574020,12.059,18.027,11.826,18.027,11.969,18.011
574509,12.059,18.027,11.826,18.027,11.969,18.011
575017,12.059,18.027,11.826,18.027,11.969,18.011
575521,12.059,18.027,11.826,18.027,11.969,18.011
576042,12.059,18.027,11.826,18.027,11.969,18.011
576536,12.059,18.027,11.826,18.027,11.969,18.011
577129,12.059,18.01,11.826,18.027,11.969,18.011
577659,12.059,18.027,11.826,18.027,11.969,18.011
578158,12.059,18.027,11.826,18.027,11.969,18.011
578690,12.059,18.027,11.826,18.027,11.969,18.011
579191,12.059,18.027,11.826,18.027,11.969,18.011
579715,12.059,18.01,11.826,18.027,11.969,18.011
580200,12.059,18.027,11.826,18.027,11.969,18.011
580726,12.059,18.027,11.826,18.027,11.969,18.011
581232,12.059,18.027,11.826,18.027,11.969,18.011
581751,12.059,18.027,11.826,18.027,11.969,18.011
582238,12.059,18.01,11.826,18.027,11.969,18.011
582792,12.042,18.027,11.826,18.027,11.969,18.011
583318,12.042,18.027,11.826,18.027,11.969,18.011
583877,12.042,18.027,11.826,18.027,11.969,18.011
584397,12.042,18.027,11.826,18.027,11.969,18.011
584891,12.042,18.01,11.826,18.027,11.969,18.011
585425,12.042,18.01,11.826,18.027,11.969,18.011
585924,12.042,18.027,11.826,18.027,11.969,18.011
586479,12.042,18.01,11.826,18.027,11.969,18.011
587026,12.042,18.027,11.826,18.027,11.969,18.011
587524,12.042,18.01,11.826,18.027,11.969,18.011
588044,12.042,18.01,11.826,18.027,11.969,18.011
588554,12.042,18.01,11.826,18.027,11.969,18.011
589138,12.042,18.01,11.826,18.027,11.969,18.011
589688,12.042,18.027,11.826,18.027,11.969,18.011
590212,12.042,18.01,11.826,18.027,11.969,18.011
590733,12.042,18.027,11.826,18.027,11.969,18.011
591261,12.042,18.01,11.826,18.027,11.969,18.011
591756,12.042,18.027,11.826,18.027,11.969,18.011
592280,12.042,18.027,11.826,18.027,11.969,18.011
592779,12.042,18.01,11.826,18.027,11.969,18.011
593338,12.042,18.027,11.826,18.027,11.953,18.011
593891,12.042,18.01,11.826,18.027,11.953,18.011
594414,12.042,18.01,11.826,18.027,11.953,18.011
594954,12.042,18.027,11.826,18.027,11.953,18.011
595448,12.042,18.027,11.826,18.027,11.953,18.011
595999,12.042,18.027,11.826,18.027,11.953,18.011
596594,12.042,18.027,11.826,18.027,11.953,18.011
597153,12.042,18.027,11.826,18.027,11.953,18.011
597638,12.042,18.01,11.826,18.027,11.953,18.011
598201,12.042,18.027,11.826,18.027,11.953,18.011
598767,12.042,18.027,11.826,18.027,11.953,18.011
599264,12.042,18.01,11.826,18.027,11.953,18.011
599787,12.042,18.027,11.826,18.027,11.953,18.011
600289,12.042,18.027,11.826,18.027,11.953,18.011
600853,12.042,18.027,11.826,18.027,11.953,18.011
601387,12.042,18.027,11.826,18.027,11.953,18.011
601940,12.042,18.027,11.826,18.027,11.953,18.011
602491,12.042,18.01,11.826,18.027,11.953,18.011
602986,12.042,18.027,11.826,18.027,11.953,18.011
603549,12.042,18.027,11.826,18.027,11.953,18.011
604081,12.042,18.027,11.826,18.027,11.953,18.011
604576,12.042,18.01,11.826,18.027,11.953,18.011
605127,12.042,18.027,11.826,18.027,11.953,18.011
605650,12.042,18.027,11.826,18.027,11.953,18.011
606199,12.042,18.027,11.826,18.027,11.953,18.011
606718,12.042,18.027,11.826,18.027,11.953,18.011
607229,12.042,18.027,11.826,18.027,11.953,18.011
607752,12.042,18.01,11.826,18.027,11.953,18.011
608248,12.042,18.027,11.826,18.027,11.953,18.011
608771,12.042,18.027,11.826,18.027,11.953,18.011
609281,12.042,18.027,11.826,18.027,11.953,18.011
609806,12.042,18.027,11.826,18.027,11.953,18.011
610314,12.042,18.027,11.826,18.027,11.953,18.011
610843,12.042,18.027,11.826,18.027,11.953,18.011
611339,12.042,18.027,11.826,18.027,11.953,18.011
611915,12.042,18.027,11.826,18.027,11.953,18.011
612445,12.042,18.027,11.826,18.027,11.953,18.011
612943,12.042,18.027,11.826,18.027,11.953,18.011
613488,12.042,18.027,11.826,18.027,11.953,18.011
613990,12.042,18.027,11.826,18.027,11.953,18.011
614510,12.042,18.027,11.826,18.027,11.953,18.011
615030,12.042,18.027,11.809,18.027,11.953,18.011
615530,12.042,18.027,11.809,18.027,11.953,18.011
616052,12.042,18.01,11.809,18.027,11.953,18.011
616553,12.042,18.027,11.809,18.027,11.953,18.011
617081,12.042,18.027,11.809,18.027,11.953,18.011
617583,12.042,18.027,11.809,18.027,11.953,18.011
618111,12.042,18.027,11.809,18.027,11.953,18.011
618620,12.042,18.027,11.809,18.027,11.953,18.011
619146,12.042,18.027,11.809,18.027,11.953,18.011
619649,12.042,18.027,11.809,18.027,11.953,18.011
620180,12.042,18.027,11.809,18.027,11.953,18.011
620686,12.042,18.027,11.809,18.027,11.953,18.011
621225,12.042,18.027,11.809,18.027,11.953,18.011
621748,12.042,18.027,11.809,18.027,11.953,18.011
622279,12.042,18.027,11.809,18.027,11.953,18.011
622802,12.042,18.027,11.809,18.027,11.953,18.011
623310,12.042,18.027,11.809,18.027,11.953,18.011
623836,12.042,18.027,11.809,18.027,11.953,18.011
624345,12.042,18.027,11.809,18.027,11.953,18.011
624870,12.042,18.027,11.809,18.027,11.953,18.011
625381,12.042,18.027,11.809,18.027,11.953,18.011
625898,12.042,18.01,11.809,18.027,11.953,18.011
626411,12.042,18.027,11.809,18.027,11.953,18.011
626940,12.042,18.027,11.809,18.027,11.953,18.011
627463,12.026,18.027,11.809,18.027,11.953,18.011
627974,12.026,18.027,11.809,18.027,11.953,18.011
628490,12.026,18.027,11.809,18.027,11.953,18.011
628976,12.026,18.027,11.809,18.027,11.953,18.011
629513,12.026,18.027,11.809,18.027,11.953,18.011
630002,12.026,18.027,11.809,18.027,11.953,18.011
630518,12.026,18.027,11.809,18.027,11.953,18.011
631018,12.026,18.027,11.809,18.027,11.953,18.011
631531,12.026,18.027,11.809,18.027,11.953,18.011
632019,12.026,18.027,11.809,18.027,11.953,18.011
632544,12.026,18.027,11.809,18.027,11.953,18.011
633047,12.026,18.027,11.809,18.027,11.953,18.011
633564,12.026,18.027,11.809,18.027,11.953,18.011
634058,12.026,18.027,11.809,18.027,11.953,18.011
634583,12.026,18.027,11.809,18.027,11.953,18.011
635076,12.026,18.027,11.809,18.027,11.953,18.011
635595,12.026,18.027,11.809,18.027,11.953,18.011
636091,12.026,18.027,11.809,18.027,11.953,18.011
636604,12.026,18.027,11.809,18.027,11.953,18.011
637137,12.026,18.027,11.809,18.027,11.953,18.011
637659,12.026,18.027,11.809,18.027,11.953,18.011
638185,12.026,18.027,11.809,18.027,11.953,18.011
638682,12.026,18.027,11.809,18.027,11.953,18.011
639211,12.026,18.027,11.809,18.027,11.953,18.011
639705,12.026,18.027,11.809,18.027,11.953,18.011
640232,12.026,18.027,11.809,18.027,11.953,18.011
640728,12.026,18.027,11.809,18.027,11.953,18.011
641316,12.026,18.027,11.809,18.027,11.953,18.011
641855,12.026,18.027,11.809,18.027,11.953,18.011
642358,12.026,18.027,11.809,18.027,11.953,18.011
642884,12.026,18.027,11.809,18.027,11.953,18.011
643376,12.026,18.027,11.809,18.027,11.936,18.011
643907,12.026,18.027,11.809,18.027,11.936,18.011
644404,12.026,18.027,11.809,18.027,11.936,18.011
644931,12.026,18.027,11.809,18.027,11.936,18.011
645478,12.026,18.027,11.809,18.027,11.936,18.011
646027,12.026,18.027,11.809,18.027,11.936,18.011
646598,12.026,18.027,11.809,18.027,11.936,18.011
647121,12.026,18.027,11.809,18.027,11.936,18.011
647645,12.026,18.027,11.809,18.027,11.936,18.011
648191,12.026,18.027,11.809,18.027,11.936,18.011
648705,12.026,18.027,11.809,18.027,11.936,18.011
649206,12.026,18.027,11.809,18.027,11.936,18.011
649792,12.026,18.027,11.809,18.027,11.936,18.011
650324,12.026,18.027,11.809,18.027,11.936,18.011
650847,12.026,18.027,11.809,18.027,11.936,18.011
651394,12.026,18.027,11.809,18.027,11.936,18.011
651914,12.026,18.027,11.809,18.027,11.936,18.011
652409,12.026,18.027,11.809,18.027,11.936,18.011
652935,12.026,18.027,11.809,18.027,11.936,18.011
653472,12.026,18.027,11.809,18.027,11.936,18.011
654026,12.026,18.01,11.809,18.027,11.936,18.011
654574,12.026,18.027,11.809,18.027,11.936,18.011
655101,12.026,18.027,11.809,18.027,11.936,18.011
655622,12.026,18.027,11.809,18.027,11.936,18.011
656146,12.026,18.027,11.809,18.027,11.936,18.011
656641,12.026,18.027,11.809,18.027,11.936,18.011
657176,12.026,18.027,11.809,18.027,11.936,18.011
657660,12.026,18.027,11.809,18.027,11.936,18.011
658214,12.026,18.027,11.809,18.027,11.936,18.011
658770,12.026,18.01,11.809,18.027,11.936,18.011
659270,12.026,18.027,11.809,18.027,11.936,18.011
659793,12.026,18.027,11.809,18.027,11.936,18.011
660300,12.026,18.027,11.809,18.027,11.936,18.011
660877,12.026,18.027,11.809,18.027,11.936,18.011
661385,12.026,18.027,11.809,18.027,11.936,18.011
661900,12.026,18.027,11.809,18.027,11.936,18.011
662432,12.026,18.027,11.809,18.027,11.936,18.011
662933,12.026,18.027,11.793,18.027,11.936,18.011
663481,12.026,18.027,11.793,18.027,11.936,18.011
664002,12.026,18.027,11.793,18.027,11.936,18.011
664556,12.026,18.027,11.793,18.027,11.936,18.011
665110,12.026,18.027,11.793,18.027,11.936,18.011
665607,12.026,18.027,11.793,18.027,11.936,18.011
666127,12.026,18.027,11.793,18.027,11.936,18.011
666624,12.026,18.027,11.793,18.027,11.936,18.011
667147,12.026,18.027,11.793,18.027,11.936,18.011
667648,12.026,18.027,11.793,18.027,11.936,18.011
668181,12.026,18.027,11.793,18.027,11.936,18.011
668678,12.026,18.027,11.793,18.027,11.936,18.011
669222,12.026,18.027,11.793,18.027,11.936,18.011
669723,12.026,18.027,11.793,18.027,11.936,18.011
670240,12.026,18.027,11.793,18.027,11.936,18.011
670737,12.026,18.027,11.793,18.027,11.936,18.011
671300,12.009,18.01,11.793,18.027,11.936,18.011
671894,12.009,18.027,11.793,18.027,11.936,18.011
672401,12.009,18.027,11.793,18.027,11.936,18.011
672986,12.009,18.027,11.793,18.027,11.936,18.011
673518,12.009,18.027,11.793,18.027,11.936,18.011
674027,12.009,18.027,11.793,18.027,11.936,18.011
674567,12.009,18.027,11.793,18.027,11.936,18.011
675070,12.009,18.027,11.793,18.027,11.936,18.011
675606,12.009,18.027,11.793,18.027,11.936,18.011
676105,12.009,18.027,11.793,18.027,11.936,18.011
676634,12.009,18.027,11.793,18.027,11.936,18.011
677136,12.009,18.027,11.793,18.027,11.936,18.011
677665,12.009,18.027,11.793,18.027,11.936,18.011
678186,12.009,18.027,11.793,18.027,11.936,18.011
678680,12.009,18.027,11.793,18.027,11.936,18.011
679204,12.009,18.027,11.793,18.027,11.936,18.011
679696,12.009,18.027,11.793,18.027,11.936,18.011
680267,12.009,18.027,11.793,18.027,11.936,18.011
680757,12.009,18.027,11.793,18.027,11.936,18.011
681294,12.009,18.027,11.793,18.027,11.936,18.011
681813,12.009,18.027,11.793,18.027,11.936,18.011
682306,12.009,18.01,11.793,18.027,11.936,18.011
682828,12.009,18.027,11.793,18.027,11.936,18.011
683327,12.009,18.027,11.793,18.027,11.936,18.011
683875,12.009,18.027,11.793,18.027,11.936,18.011
684398,12.009,18.01,11.793,18.027,11.936,18.011
684912,12.009,18.027,11.793,18.027,11.936,18.011
685440,12.009,18.027,11.793,18.027,11.936,18.011
685934,12.009,18.027,11.793,18.027,11.936,18.011
686463,12.009,18.027,11.793,18.027,11.936,18.011
686959,12.009,18.027,11.793,18.027,11.936,18.011
687473,12.009,18.027,11.793,18.027,11.936,18.011
687962,12.009,18.027,11.793,18.027,11.919,18.011
688474,12.009,18.027,11.793,18.027,11.919,18.011
688979,12.009,18.027,11.793,18.027,11.919,18.011
689519,12.009,18.027,11.793,18.027,11.919,18.011
690018,12.009,18.027,11.793,18.027,11.919,18.011
690540,12.009,18.027,11.793,18.027,11.919,18.011
691031,12.009,18.027,11.793,18.027,11.919,18.011
691559,12.009,18.027,11.793,18.027,11.919,18.011
692059,12.009,18.027,11.793,18.027,11.919,18.011
692580,12.009,18.027,11.793,18.027,11.919,18.011
693066,12.009,18.027,11.793,18.027,11.919,18.011
693599,12.009,18.027,11.793,18.027,11.919,18.011
694106,12.009,18.027,11.793,18.027,11.919,18.011
694658,12.009,18.027,11.793,18.027,11.919,18.011
695152,12.009,18.027,11.793,18.027,11.919,18.011
695674,12.009,18.027,11.793,18.027,11.919,18.011
696177,12.009,18.027,11.793,18.027,11.919,18.011
696744,12.009,18.027,11.793,18.027,11.919,18.011
697276,12.009,18.027,11.793,18.027,11.919,18.011
697767,12.009,18.027,11.793,18.027,11.919,18.011
698294,12.009,18.027,11.793,18.027,11.919,18.011
698794,12.009,18.027,11.793,18.027,11.919,18.011
699316,12.009,18.027,11.793,18.027,11.919,18.011
699810,12.009,18.027,11.793,18.027,11.919,18.011
700340,12.009,18.01,11.793,18.027,11.919,18.011
700871,12.009,18.027,11.793,18.027,11.919,18.011
701434,12.009,18.027,11.793,18.027,11.919,18.011
701962,12.009,18.027,11.793,18.027,11.919,18.011
702461,12.009,18.027,11.793,18.027,11.919,18.011
702980,12.009,18.01,11.793,18.027,11.919,18.011
703461,12.009,18.027,11.793,18.027,11.919,18.011
703994,12.009,18.027,11.793,18.027,11.919,18.011
704495,12.009,18.027,11.793,18.027,11.919,18.011
705031,12.009,18.027,11.793,18.027,11.919,18.011
705564,12.009,18.027,11.793,18.027,11.919,18.011
706056,12.009,18.01,11.793,18.027,11.919,18.011
706585,12.009,18.027,11.793,18.027,11.919,18.011
707090,12.009,18.01,11.793,18.027,11.919,18.011
707609,12.009,18.027,11.793,18.027,11.919,18.011
708116,12.009,18.027,11.793,18.027,11.919,18.011
708644,12.009,18.027,11.793,18.027,11.919,18.011
709146,12.009,18.027,11.793,18.027,11.919,18.011
709683,12.009,18.027,11.793,18.027,11.919,18.011
710182,12.009,18.027,11.793,18.027,11.919,18.011
710698,12.009,18.027,11.793,18.027,11.919,18.011
711225,12.009,18.027,11.793,18.027,11.919,18.011
711754,12.009,18.027,11.793,18.027,11.919,18.011
712335,12.009,18.027,11.793,18.027,11.919,18.011
712890,11.992,18.027,11.793,18.027,11.919,18.011
713401,11.992,18.027,11.793,18.027,11.919,18.011
713927,11.992,18.027,11.776,18.027,11.919,18.011
714444,11.992,18.027,11.776,18.027,11.919,18.011
714994,11.992,18.027,11.776,18.027,11.919,18.011
715571,11.992,18.027,11.776,18.027,11.919,18.011
716107,11.992,18.027,11.776,18.027,11.919,18.011
716603,11.992,18.027,11.776,18.027,11.919,18.011
717123,11.992,18.027,11.776,18.027,11.919,18.011
717620,11.992,18.027,11.776,18.027,11.919,18.011
718148,11.992,18.027,11.776,18.027,11.919,18.011
718644,11.992,18.027,11.776,18.027,11.919,18.011
719180,11.992,18.027,11.776,18.027,11.919,18.011
719675,11.992,18.027,11.776,18.027,11.919,18.011
720195,11.992,18.027,11.776,18.027,11.919,18.011
720686,11.992,18.027,11.776,18.027,11.919,18.011
721227,11.992,18.027,11.776,18.027,11.919,18.011
721759,11.992,18.027,11.776,18.027,11.919,18.011
722326,11.992,18.027,11.776,18.027,11.919,18.011
722844,11.992,18.027,11.776,18.027,11.919,18.011
723350,11.992,18.027,11.776,18.027,11.919,18.011
723875,11.992,18.027,11.776,18.027,11.919,18.011
724379,11.992,18.027,11.776,18.027,11.919,18.011
724898,11.992,18.027,11.776,18.027,11.919,18.011
725411,11.992,18.027,11.776,18.027,11.919,18.011
725929,11.992,18.027,11.776,18.027,11.919,18.011
726461,11.992,18.027,11.776,18.027,11.919,18.011
726965,11.992,18.027,11.776,18.027,11.919,18.011
727525,11.992,18.01,11.776,18.027,11.919,18.011
728050,11.992,18.027,11.776,18.027,11.919,18.011
728579,11.992,18.01,11.776,18.027,11.919,18.011
729098,11.992,18.027,11.776,18.027,11.919,18.011
729606,11.992,18.01,11.776,18.027,11.919,18.011
730126,11.992,18.027,11.776,18.027,11.919,18.011
730634,11.992,18.027,11.776,18.027,11.919,18.011
731154,11.992,18.027,11.776,18.027,11.919,18.011
731660,11.992,18.027,11.776,18.027,11.919,18.011
732185,11.992,18.027,11.776,18.027,11.919,18.011
732681,11.992,18.027,11.776,18.027,11.903,18.011
733251,11.992,18.027,11.776,18.027,11.903,18.011
733801,11.992,18.027,11.776,18.027,11.903,18.011
734295,11.992,18.027,11.776,18.027,11.903,18.011
734819,11.992,18.027,11.776,18.027,11.903,18.011
735311,11.992,18.027,11.776,18.027,11.903,18.011
735829,11.992,18.027,11.776,18.027,11.903,18.011
736333,11.992,18.027,11.776,18.027,11.903,18.011
736860,11.992,18.027,11.776,18.027,11.903,18.011
737375,11.992,18.027,11.776,18.027,11.903,18.011
737890,11.992,18.027,11.776,18.027,11.903,18.011
738374,11.992,18.027,11.776,18.027,11.903,18.011
738904,11.992,18.027,11.776,18.027,11.903,18.011
739408,11.992,18.027,11.776,18.027,11.903,18.011
739927,11.992,18.027,11.776,18.027,11.903,18.011
740434,11.992,18.01,11.776,18.027,11.903,18.011
740961,11.992,18.027,11.776,18.027,11.903,18.011
741474,11.992,18.027,11.776,18.027,11.903,18.011
741986,11.992,18.027,11.776,18.027,11.903,18.011
742482,11.992,18.027,11.776,18.027,11.903,18.011
743014,11.992,18.027,11.776,18.027,11.903,18.011
743512,11.992,18.027,11.776,18.027,11.903,18.011
744055,11.992,18.027,11.776,18.027,11.903,18.011
744572,11.992,18.027,11.776,18.027,11.903,18.011
745076,11.992,18.027,11.776,18.027,11.903,18.011
745605,11.992,18.027,11.776,18.027,11.903,18.011
746108,11.992,18.027,11.776,18.027,11.903,18.011
746660,11.992,18.027,11.776,18.027,11.903,18.011
747186,11.992,18.027,11.776,18.027,11.903,18.011
747746,11.992,18.01,11.776,18.027,11.903,18.011
748298,11.992,18.027,11.776,18.027,11.903,18.011
748792,11.992,18.027,11.776,18.027,11.903,18.011
749340,11.992,18.027,11.776,18.027,11.903,18.011
749826,11.992,18.027,11.776,18.027,11.903,18.011
750363,11.992,18.027,11.776,18.027,11.903,18.011
750888,11.992,18.027,11.776,18.027,11.903,18.011
751425,11.992,18.027,11.776,18.027,11.903,18.011
751974,11.992,18.027,11.776,18.027,11.903,18.011
752525,11.992,18.027,11.776,18.027,11.903,18.011
753051,11.992,18.027,11.776,18.027,11.903,18.011
753631,11.992,18.027,11.776,18.027,11.903,18.011
754208,11.992,18.027,11.76,18.027,11.903,18.011
754740,11.992,18.027,11.76,18.027,11.903,18.011
755235,11.976,18.027,11.76,18.027,11.903,18.011
755770,11.976,18.01,11.76,18.027,11.903,18.011
756268,11.976,18.01,11.76,18.027,11.903,18.011
756789,11.976,18.027,11.76,18.027,11.903,18.011
757300,11.976,18.027,11.76,18.027,11.903,18.011
757818,11.976,18.027,11.76,18.027,11.903,18.011
758311,11.976,18.027,11.76,18.027,11.903,18.011
758831,11.976,18.01,11.76,18.027,11.903,18.011
759326,11.976,18.027,11.76,18.027,11.903,18.011
759858,11.976,18.027,11.76,18.027,11.903,18.011
760362,11.976,18.027,11.76,18.027,11.903,18.011
760950,11.976,18.027,11.76,18.027,11.903,18.011
761484,11.976,18.027,11.76,18.027,11.903,18.011
761990,11.976,18.027,11.76,18.027,11.903,18.011
762531,11.976,18.027,11.76,18.027,11.903,18.011
763020,11.976,18.027,11.76,18.027,11.903,18.011
763538,11.976,18.027,11.76,18.027,11.903,18.011
764034,11.976,18.027,11.76,18.027,11.903,18.011
764552,11.976,18.027,11.76,18.027,11.903,18.011
765044,11.976,18.027,11.76,18.027,11.903,18.011
765568,11.976,18.027,11.76,18.027,11.903,18.011
766061,11.976,18.027,11.76,18.027,11.903,18.011
766590,11.976,18.027,11.76,18.027,11.903,18.011
767085,11.976,18.027,11.76,18.027,11.903,18.011
767603,11.976,18.027,11.76,18.027,11.903,18.011
768099,11.976,18.027,11.76,18.027,11.903,18.011
768631,11.976,18.027,11.76,18.027,11.903,18.011
769137,11.976,18.027,11.76,18.027,11.903,18.011
769675,11.976,18.027,11.76,18.027,11.903,18.011
770209,11.976,18.027,11.76,18.027,11.903,18.011
770714,11.976,18.027,11.76,18.027,11.903,18.011
771269,11.976,18.027,11.76,18.027,11.903,18.011
771760,11.976,18.027,11.76,18.027,11.903,18.011
772270,11.976,18.027,11.76,18.027,11.903,18.011
772765,11.976,18.027,11.76,18.027,11.903,18.011
773279,11.976,18.027,11.76,18.027,11.886,18.011
773795,11.976,18.027,11.76,18.027,11.886,18.011
774323,11.976,18.027,11.76,18.027,11.886,18.011
774821,11.976,18.027,11.76,18.027,11.886,18.011
775352,11.976,18.027,11.76,18.027,11.886,18.011
775858,11.976,18.027,11.76,18.027,11.886,18.011
776392,11.976,18.027,11.76,18.027,11.886,18.011
776889,11.976,18.027,11.76,18.027,11.886,18.011
777422,11.976,18.027,11.76,18.027,11.886,18.011
777925,11.976,18.027,11.76,18.027,11.886,18.011
778456,11.976,18.027,11.76,18.027,11.886,18.011
778965,11.976,18.027,11.76,18.027,11.886,18.011
779496,11.976,18.027,11.76,18.027,11.886,18.011
780005,11.976,18.027,11.76,18.027,11.886,18.011
780524,11.976,18.027,11.76,18.027,11.886,18.011
781028,11.976,18.027,11.76,18.027,11.886,18.011
781594,11.976,18.027,11.76,18.027,11.886,18.011
782120,11.976,18.027,11.76,18.027,11.886,18.011
782614,11.976,18.027,11.76,18.027,11.886,18.011
783148,11.976,18.027,11.76,18.027,11.886,18.011
783652,11.976,18.027,11.76,18.027,11.886,18.011
784190,11.976,18.027,11.76,18.027,11.886,18.011
784691,11.976,18.027,11.76,18.027,11.886,18.011
785218,11.976,18.027,11.76,18.027,11.886,18.011
785711,11.976,18.027,11.76,18.027,11.886,18.011
786237,11.976,18.027,11.76,18.027,11.886,18.011
786735,11.976,18.027,11.76,18.027,11.886,18.011
787314,11.976,18.027,11.76,18.027,11.886,18.011
787799,11.976,18.027,11.76,18.027,11.886,18.011
