18A Test,Moto Moto,Moto Moto,Run DMC,Run DMC,Fetty Wap,Fetty Wap
Time (ms),Voltage1 (V),Current1 (A),Voltage2 (V),Current2 (A),Voltage3 (V),Current3 (A)
760055,12.059,18.027,13.118,0.003,12.964,-0.01
760532,12.059,18.027,13.118,0.003,12.964,-0.01
761042,12.059,18.027,13.118,0.003,12.964,-0.01
761531,12.059,18.027,13.118,0.003,12.964,-0.01
762026,12.059,18.027,13.118,0.003,12.964,-0.01
762495,12.059,18.027,13.118,0.003,12.964,-0.01
763000,12.059,18.027,13.118,0.003,12.964,-0.01
763482,12.059,18.027,13.118,0.003,12.964,-0.01
763985,12.059,18.027,13.118,0.003,12.964,-0.01
764463,12.059,18.027,13.118,0.003,12.964,-0.01
764973,12.059,18.027,13.118,0.003,12.964,-0.01
765449,12.059,18.027,13.118,0.003,12.964,-0.01
765960,12.059,18.027,13.118,0.003,12.964,-0.01
766442,12.059,18.027,13.118,0.003,12.964,-0.01
766945,12.059,18.027,13.118,0.003,12.964,-0.01
767437,12.059,18.027,13.118,0.003,12.964,-0.01
767951,12.059,18.027,13.118,0.003,12.964,-0.01
768425,12.059,18.027,13.118,0.003,12.964,-0.01
768942,12.059,18.027,13.118,0.003,12.964,-0.01
769422,12.059,18.027,13.118,0.003,12.964,-0.01
769923,12.059,18.027,13.118,0.003,12.964,-0.01
770400,12.059,18.027,13.118,0.003,12.964,-0.01
770919,12.059,18.027,13.118,0.003,12.964,-0.01
771408,12.059,18.027,13.118,0.003,12.964,-0.01
771910,12.059,18.027,13.118,0.003,12.964,-0.01
772375,12.059,18.027,13.118,0.003,12.964,-0.01
772884,12.059,18.027,13.118,0.003,12.964,-0.01
773362,12.059,18.027,13.118,0.003,12.964,-0.01
773865,12.059,18.027,13.118,0.003,12.964,-0.01
774335,12.059,18.027,13.118,0.003,12.964,-0.01
774854,12.059,18.027,13.118,0.003,12.964,-0.01
775343,12.059,18.027,13.118,0.003,12.964,-0.01
775846,12.059,18.027,13.118,0.003,12.964,-0.01
776302,12.059,18.027,13.118,0.003,12.964,-0.01
776829,12.059,18.027,13.118,0.003,12.964,-0.01
777314,12.059,18.027,13.118,0.003,12.964,-0.01
777847,12.059,18.027,13.118,0.003,12.964,-0.01
778357,12.059,18.027,13.118,0.003,12.964,-0.01
778836,12.059,18.027,13.118,0.003,12.964,-0.01
779355,12.059,18.027,13.118,0.003,12.964,-0.01
779844,12.059,18.027,13.118,0.003,12.964,-0.01
780348,12.059,18.027,13.118,0.003,12.964,-0.01
780844,12.059,18.027,13.118,0.003,12.964,-0.01
781354,12.059,18.027,13.118,0.003,12.964,-0.01
781836,12.059,18.027,13.118,0.003,12.964,-0.01
782334,12.059,18.027,13.135,0.003,12.964,-0.01
782820,12.059,18.027,13.118,0.003,12.964,-0.01
783344,12.059,18.027,13.118,0.003,12.964,-0.01
783827,12.059,18.027,13.135,0.003,12.964,-0.01
784323,12.059,18.027,13.135,0.003,12.964,-0.01
784811,12.059,18.027,13.135,0.003,12.964,-0.01
785315,12.059,18.027,13.135,0.003,12.964,-0.01
785780,12.059,18.027,13.135,0.003,12.964,-0.01
786274,12.059,18.027,13.135,0.003,12.964,-0.01
786750,12.059,18.027,13.135,0.003,12.964,-0.01
787257,12.059,18.027,13.135,0.003,12.964,-0.01
787770,12.059,18.027,13.135,0.003,12.964,-0.01
788271,12.059,18.027,13.135,0.003,12.964,-0.01
788771,12.059,18.027,13.135,0.003,12.964,-0.01
789246,12.059,18.027,13.135,0.003,12.964,-0.01
789761,12.059,18.027,13.135,0.003,12.964,-0.01
790244,12.059,18.027,13.135,0.003,12.964,-0.01
790746,12.059,18.027,13.135,0.003,12.964,-0.01
791226,12.059,18.027,13.135,0.003,12.964,-0.01
791733,12.059,18.027,13.135,0.003,12.964,-0.01
792192,12.059,18.027,13.135,0.003,12.964,-0.01
792691,12.059,18.027,13.135,0.003,12.964,-0.01
793181,12.059,18.027,13.135,0.003,12.964,-0.01
793682,12.059,18.027,13.135,0.003,12.964,-0.01
794147,12.059,18.027,13.135,0.003,12.964,-0.01
794640,12.059,18.027,13.135,0.003,12.964,-0.01
795124,12.059,18.027,13.135,0.003,12.964,-0.01
795633,12.059,18.027,13.135,0.003,12.964,-0.01
796115,12.059,18.027,13.135,0.003,12.964,-0.01
796654,12.059,18.027,13.135,0.003,12.964,-0.01
797152,12.059,18.027,13.135,0.003,12.964,-0.01
797613,12.042,18.027,13.135,0.003,12.964,-0.01
798117,12.042,18.027,13.135,0.003,12.964,-0.01
798601,12.042,18.027,13.135,0.003,12.964,-0.01
799099,12.042,18.027,13.135,0.003,12.964,-0.01
799565,12.042,18.027,13.135,0.003,12.964,-0.01
800069,12.042,18.027,13.135,0.003,12.964,-0.01
800564,12.042,18.027,13.135,0.003,12.964,-0.01
801066,12.042,18.027,13.135,0.003,12.964,-0.01
801546,12.042,18.027,13.135,0.003,12.964,-0.01
802057,12.042,18.027,13.135,0.003,12.964,-0.01
802540,12.042,18.027,13.135,0.003,12.964,-0.01
803043,12.042,18.027,13.135,0.003,12.964,-0.01
803517,12.042,18.027,13.135,0.003,12.964,-0.01
804028,12.042,18.027,13.135,0.003,12.964,-0.01
804516,12.042,18.027,13.135,0.003,12.964,-0.01
805008,12.042,18.027,13.135,0.003,12.964,-0.01
805493,12.042,18.027,13.135,0.003,12.964,-0.01
806001,12.042,18.027,13.135,0.003,12.964,-0.01
806508,12.042,18.027,13.135,0.003,12.964,-0.01
807022,12.042,18.027,13.135,0.003,12.964,-0.01
807507,12.042,18.027,13.135,0.003,12.964,-0.01
808012,12.042,18.027,13.135,0.003,12.964,-0.01
808507,12.042,18.027,13.135,0.003,12.964,-0.01
809012,12.042,18.027,13.135,0.003,12.964,-0.01
809496,12.042,18.027,13.135,0.003,12.981,-0.01
810000,12.042,18.027,13.135,0.003,12.981,-0.01
810487,12.042,18.027,13.135,0.003,12.981,-0.01
810991,12.042,18.027,13.135,0.003,12.981,-0.01
811459,12.042,18.027,13.135,0.003,12.981,-0.01
811966,12.042,18.027,13.135,0.003,12.981,-0.01
812448,12.042,18.027,13.135,0.003,12.981,-0.01
812962,12.042,18.027,13.135,0.003,12.981,-0.01
813435,12.042,18.027,13.135,0.003,12.981,-0.01
813940,12.042,18.027,13.135,0.003,12.981,-0.01
814411,12.042,18.027,13.135,0.003,12.981,-0.01
814911,12.042,18.027,13.135,0.003,12.981,-0.01
815386,12.042,18.027,13.135,0.003,12.981,-0.01
815888,12.042,18.027,13.135,0.003,12.981,-0.01
816379,12.042,18.027,13.135,0.003,12.981,-0.01
816916,12.042,18.027,13.135,0.003,12.981,-0.01
817390,12.042,18.027,13.135,0.003,12.981,-0.01
817902,12.042,18.027,13.135,0.003,12.981,-0.01
818380,12.042,18.027,13.135,0.003,12.981,-0.01
818874,12.042,18.027,13.135,0.003,12.981,-0.01
819358,12.042,18.027,13.135,0.003,12.981,-0.01
819875,12.042,18.027,13.135,0.003,12.981,-0.01
820342,12.042,18.027,13.135,0.003,12.981,-0.01
820864,12.042,18.027,13.135,0.003,12.981,-0.01
821354,12.042,18.027,13.135,0.003,12.981,-0.01
821865,12.042,18.027,13.135,0.003,12.981,-0.01
822331,12.042,18.027,13.135,0.003,12.981,-0.01
822846,12.042,18.027,13.135,0.003,12.981,-0.01
823326,12.042,18.027,13.135,0.003,12.981,-0.01
823832,12.042,18.027,13.135,0.003,12.981,-0.01
824323,12.042,18.027,13.135,0.003,12.981,-0.01
824836,12.042,18.027,13.135,0.003,12.981,-0.01
825325,12.042,18.027,13.135,0.003,12.981,-0.01
825832,12.042,18.027,13.135,0.003,12.981,-0.01
826297,12.042,18.027,13.135,0.003,12.981,-0.01
826843,12.042,18.027,13.135,0.003,12.981,-0.01
827323,12.042,18.027,13.135,0.003,12.981,-0.01
827839,12.042,18.027,13.135,0.003,12.981,-0.01
828351,12.042,18.027,13.135,0.003,12.981,-0.01
828821,12.042,18.027,13.135,0.003,12.981,-0.01
829330,12.042,18.027,13.135,0.003,12.981,-0.01
829819,12.042,18.027,13.135,0.003,12.981,-0.01
830332,12.042,18.027,13.135,0.003,12.981,-0.01
830813,12.042,18.027,13.135,0.003,12.981,-0.01
831318,12.042,18.027,13.135,0.003,12.981,-0.01
831803,12.042,18.027,13.135,0.003,12.981,-0.01
832302,12.042,18.027,13.135,0.003,12.981,-0.01
832799,12.042,18.027,13.135,0.003,12.981,-0.01
833301,12.042,18.027,13.135,0.003,12.981,-0.01
833771,12.042,18.027,13.135,0.003,12.981,-0.01
834277,12.042,18.027,13.135,0.003,12.981,-0.01
834787,12.042,18.027,13.135,0.003,12.981,-0.01
835349,12.026,18.027,13.135,0.003,12.981,-0.01
835860,12.026,18.027,13.135,0.003,12.981,-0.01
836338,12.026,18.027,13.135,0.003,12.981,-0.01
836864,12.026,18.027,13.135,0.003,12.981,-0.01
837345,12.026,18.027,13.135,0.003,12.981,-0.01
837858,12.026,18.027,13.135,0.003,12.981,-0.01
838340,12.026,18.027,13.135,0.003,12.981,-0.01
838850,12.026,18.027,13.135,0.003,12.981,-0.01
839332,12.026,18.027,13.135,0.003,12.981,-0.01
839830,12.026,18.027,13.135,0.003,12.981,-0.01
840308,12.026,18.027,13.135,0.003,12.981,-0.01
840823,12.026,18.027,13.135,0.003,12.981,-0.01
841302,12.026,18.027,13.135,0.003,12.981,-0.01
841811,12.026,18.027,13.135,0.003,12.981,-0.01
842292,12.026,18.027,13.135,0.003,12.981,-0.01
842786,12.026,18.027,13.135,0.003,12.981,-0.01
843260,12.026,18.027,13.135,0.003,12.981,-0.01
843766,12.026,18.027,13.135,0.003,12.981,-0.01
844248,12.026,18.027,13.135,0.003,12.981,-0.01
844778,12.026,18.027,13.135,0.003,12.981,-0.01
845246,12.026,18.027,13.135,0.003,12.981,-0.01
845780,12.026,18.027,13.135,0.003,12.981,-0.01
846281,12.026,18.027,13.135,0.003,12.981,-0.01
846741,12.026,18.027,13.135,0.003,12.981,-0.01
847256,12.026,18.027,13.135,0.003,12.981,-0.01
847740,12.026,18.027,13.135,0.003,12.981,-0.01
848244,12.026,18.027,13.135,0.003,12.981,-0.01
848716,12.026,18.027,13.135,0.003,12.981,-0.01
849220,12.026,18.027,13.135,0.003,12.981,-0.01
849708,12.026,18.027,13.135,0.003,12.981,-0.01
850200,12.026,18.027,13.135,0.003,12.981,-0.01
850675,12.026,18.027,13.135,0.003,12.981,-0.01
851189,12.026,18.027,13.135,0.003,12.981,-0.01
851667,12.026,18.027,13.135,0.003,12.981,-0.01
852169,12.026,18.027,13.135,0.003,12.981,-0.01
852645,12.026,18.027,13.135,0.003,12.981,-0.01
853161,12.026,18.027,13.135,0.003,12.981,-0.01
853644,12.026,18.027,13.135,0.003,12.981,-0.01
854126,12.026,18.027,13.135,0.003,12.981,-0.01
854602,12.026,18.027,13.135,0.003,12.981,-0.01
855108,12.026,18.027,13.135,0.003,12.981,-0.01
855629,12.026,18.027,13.135,0.003,12.981,-0.01
856141,12.026,18.027,13.135,0.003,12.981,-0.01
856637,12.026,18.027,13.135,0.003,12.981,-0.01
857118,12.026,18.027,13.135,0.003,12.981,-0.01
857629,12.026,18.027,13.135,0.003,12.981,-0.01
858104,12.026,18.027,13.135,0.003,12.981,-0.01
858623,12.026,18.027,13.135,0.003,12.981,-0.01
859093,12.026,18.027,13.135,0.003,12.981,-0.01
859598,12.026,18.027,13.135,0.003,12.981,-0.01
860083,12.026,18.027,13.135,0.003,12.981,-0.01
860605,12.026,18.027,13.135,0.003,12.981,-0.01
861075,12.026,18.027,13.135,0.003,12.981,-0.01
861586,12.026,18.027,13.135,0.003,12.981,-0.01
862072,12.026,18.027,13.135,0.003,12.981,-0.01
862571,12.026,18.027,13.135,0.003,12.981,-0.01
863059,12.026,18.027,13.135,0.003,12.981,-0.01
863563,12.026,18.027,13.135,0.003,12.981,-0.01
864038,12.026,18.027,13.135,0.003,12.981,-0.01
864553,12.026,18.027,13.135,0.003,12.981,-0.01
865022,12.026,18.027,13.135,0.003,12.981,-0.01
865554,12.026,18.027,13.135,0.003,12.981,-0.01
866035,12.026,18.027,13.135,0.003,12.981,-0.01
866529,12.026,18.027,13.135,0.003,12.981,-0.01
867001,12.026,18.027,13.135,0.003,12.981,-0.01
867501,12.026,18.027,13.135,0.003,12.981,-0.01
867973,12.026,18.027,13.135,0.003,12.981,-0.01
868476,12.026,18.027,13.135,0.003,12.981,-0.01
868967,12.026,18.027,13.135,0.003,12.981,-0.01
869460,12.026,18.027,13.135,0.003,12.981,-0.01
869928,12.026,18.027,13.135,0.003,12.981,-0.01
870419,12.026,18.027,13.135,0.003,12.981,-0.01
870898,12.026,18.027,13.135,0.003,12.981,-0.01
871392,12.026,18.027,13.135,0.003,12.981,-0.01
871863,12.026,18.027,13.135,0.003,12.981,-0.01
872365,12.026,18.027,13.135,0.003,12.981,-0.01
872845,12.026,18.027,13.135,0.003,12.981,-0.01
873371,12.026,18.027,13.135,0.003,12.981,-0.01
873862,12.009,18.027,13.135,0.003,12.981,-0.01
874361,12.009,18.027,13.135,0.003,12.981,-0.01
874859,12.009,18.027,13.135,0.003,12.981,-0.01
875347,12.009,18.027,13.135,0.003,12.981,-0.01
875846,12.009,18.027,13.135,0.003,12.981,-0.01
876319,12.009,18.027,13.135,0.003,12.981,-0.01
876849,12.009,18.027,13.135,0.003,12.981,-0.01
877329,12.009,18.027,13.135,0.003,12.981,-0.01
877833,12.009,18.027,13.135,0.003,12.981,-0.01
878305,12.009,18.027,13.135,0.003,12.981,-0.01
878815,12.009,18.027,13.135,0.003,12.981,-0.01
879300,12.009,18.027,13.135,0.003,12.981,-0.01
879794,12.009,18.027,13.135,0.003,12.981,-0.01
880288,12.009,18.027,13.135,0.003,12.981,-0.01
880798,12.009,18.027,13.135,0.003,12.981,-0.01
881270,12.009,18.027,13.135,0.003,12.981,-0.01
881773,12.009,18.027,13.135,0.003,12.981,-0.01
882262,12.009,18.027,13.135,0.003,12.981,-0.01
882778,12.009,18.027,13.135,0.003,12.981,-0.01
883237,12.009,18.027,13.135,0.003,12.981,-0.01
883765,12.009,18.027,13.135,0.003,12.981,-0.01
884275,12.009,18.027,13.135,0.003,12.981,-0.01
884762,12.009,18.027,13.135,0.003,12.981,-0.01
885261,12.009,18.027,13.135,0.003,12.981,-0.01
885750,12.009,18.027,13.135,0.003,12.981,-0.01
886246,12.009,18.027,13.135,0.003,12.981,-0.01
886732,12.009,18.027,13.135,0.003,12.981,-0.01
887229,12.009,18.027,13.135,0.003,12.981,-0.01
887712,12.009,18.027,13.135,0.003,12.981,-0.01
888211,12.009,18.027,13.135,0.003,12.981,-0.01
888699,12.009,18.027,13.135,0.003,12.981,-0.01
889202,12.009,18.027,13.135,0.003,12.981,-0.01
889678,12.009,18.027,13.135,0.003,12.981,-0.01
890187,12.009,18.027,13.135,0.003,12.981,-0.01
890666,12.009,18.027,13.135,0.003,12.981,-0.01
891173,12.009,18.027,13.135,0.003,12.981,-0.01
891655,12.009,18.027,13.135,0.003,12.981,-0.01
892155,12.009,18.027,13.135,0.003,12.981,-0.01
892647,12.009,18.027,13.135,0.003,12.981,-0.01
893149,12.009,18.027,13.135,0.003,12.981,-0.01
893667,12.009,18.027,13.135,0.003,12.981,-0.01
894180,12.009,18.027,13.135,0.003,12.981,-0.01
894659,12.009,18.027,13.135,0.003,12.981,-0.01
895178,12.009,18.027,13.135,0.003,12.981,-0.01
895647,12.009,18.027,13.135,0.003,12.981,-0.01
896158,12.009,18.027,13.135,0.003,12.981,-0.01
896636,12.009,18.027,13.135,0.003,12.981,-0.01
897136,12.009,18.027,13.135,0.003,12.981,-0.01
897614,12.009,18.027,13.135,0.003,12.981,-0.01
898121,12.009,18.027,13.135,0.003,12.981,-0.01
898597,12.009,18.027,13.135,0.003,12.981,-0.01
899104,12.009,18.027,13.135,0.003,12.981,-0.01
899593,12.009,18.027,13.135,0.003,12.981,-0.01
900099,12.009,18.027,13.135,0.003,12.981,-0.01
900593,12.009,18.027,13.135,0.003,12.981,-0.01
901083,12.009,18.027,13.135,0.003,12.981,-0.01
901562,12.009,18.027,13.135,0.003,12.981,-0.01
902072,12.009,18.027,13.135,0.003,12.981,-0.01
902556,12.009,18.027,13.135,0.003,12.981,-0.01
903046,12.009,18.027,13.135,0.003,12.981,-0.01
903501,12.009,18.027,13.135,0.003,12.981,-0.01
904030,12.009,18.027,13.135,0.003,12.981,-0.01
904555,12.009,18.027,13.135,0.003,12.981,-0.01
905033,12.009,18.027,13.135,0.003,12.981,-0.01
905538,12.009,18.027,13.135,0.003,12.981,-0.01
906026,12.009,18.027,13.135,0.003,12.981,-0.01
906535,12.009,18.027,13.135,0.003,12.981,-0.01
907010,12.009,18.027,13.135,0.003,12.981,-0.01
907523,12.009,18.027,13.135,0.003,12.981,-0.01
908015,12.009,18.027,13.135,0.003,12.981,-0.01
908530,12.009,18.027,13.135,0.003,12.981,-0.01
909000,12.009,18.027,13.135,0.003,12.981,0.006
909536,11.992,18.027,13.135,0.003,12.981,-0.01
910021,12.009,18.027,13.135,0.003,12.981,-0.01
910535,11.992,18.027,13.135,0.003,12.981,-0.01
911008,11.992,18.027,13.135,0.003,12.981,-0.01
911520,11.992,18.027,13.135,0.003,12.981,-0.01
911992,11.992,18.027,13.135,0.003,12.981,-0.01
912514,11.992,18.027,13.135,0.003,12.981,-0.01
912976,11.992,18.027,13.135,0.003,12.981,-0.01
913480,11.992,18.027,13.135,0.003,12.981,-0.01
913956,11.992,18.027,13.135,0.003,12.981,-0.01
914451,11.992,18.027,13.135,0.003,12.981,-0.01
914922,11.992,18.027,13.135,0.003,12.981,-0.01
915422,11.992,18.027,13.135,0.003,12.981,-0.01
915898,11.992,18.027,13.135,0.003,12.981,-0.01
916404,11.992,18.027,13.135,0.003,12.981,-0.01
916875,11.992,18.027,13.135,0.003,12.981,-0.01
917387,11.992,18.027,13.135,0.003,12.981,-0.01
917857,11.992,18.027,13.135,0.003,12.981,-0.01
918357,11.992,18.027,13.135,0.003,12.981,-0.01
918828,11.992,18.027,13.135,0.003,12.981,-0.01
919335,11.992,18.027,13.135,0.003,12.981,-0.01
919846,11.992,18.027,13.135,0.003,12.981,-0.01
920347,11.992,18.027,13.135,0.003,12.981,-0.01
920846,11.992,18.027,13.135,0.003,12.981,-0.01
921350,11.992,18.027,13.135,0.003,12.981,-0.01
921829,11.992,18.027,13.135,0.003,12.981,-0.01
922342,11.992,18.027,13.135,0.003,12.981,-0.01
922829,11.992,18.027,13.135,0.003,12.981,-0.01
923330,11.992,18.027,13.135,0.003,12.981,-0.01
923815,11.992,18.027,13.135,0.003,12.981,-0.01
924317,11.992,18.027,13.135,0.003,12.981,-0.01
924823,11.992,18.027,13.135,0.003,12.981,-0.01
925317,11.992,18.027,13.135,0.003,12.981,-0.01
925811,11.992,18.027,13.135,0.003,12.981,-0.01
926308,11.992,18.027,13.135,0.003,12.981,-0.01
926784,11.992,18.027,13.135,0.003,12.981,-0.01
927298,11.992,18.027,13.135,0.003,12.981,-0.01
927776,11.992,18.027,13.135,0.003,12.981,-0.01
928265,11.992,18.027,13.135,0.003,12.981,-0.01
928751,11.992,18.027,13.135,0.003,12.981,-0.01
929265,11.992,18.027,13.135,0.003,12.981,-0.01
929744,11.992,18.027,13.135,0.003,12.981,-0.01
930281,11.992,18.027,13.135,0.003,12.981,-0.01
930787,11.992,18.027,13.135,0.003,12.981,-0.01
931258,11.992,18.027,13.135,0.003,12.981,-0.01
931780,11.992,18.027,13.135,0.003,12.981,-0.01
932262,11.992,18.027,13.135,0.003,12.981,-0.01
932785,11.992,18.027,13.135,0.003,12.981,-0.01
933266,11.992,18.027,13.135,0.003,12.981,-0.01
933759,11.992,18.027,13.135,0.003,12.981,-0.01
934227,11.992,18.027,13.135,0.003,12.981,-0.01
934735,11.992,18.027,13.135,0.003,12.981,-0.01
935216,11.992,18.027,13.135,0.003,12.981,-0.01
935716,11.992,18.027,13.135,0.003,12.981,-0.01
936197,11.992,18.027,13.135,0.003,12.981,-0.01
936722,11.992,18.027,13.135,0.003,12.981,-0.01
937194,11.992,18.027,13.135,0.003,12.981,-0.01
937689,11.992,18.027,13.135,0.003,12.981,-0.01
938173,11.992,18.027,13.135,0.003,12.981,-0.01
938682,11.992,18.027,13.135,0.003,12.981,-0.01
939148,11.992,18.027,13.135,0.003,12.981,-0.01
939638,11.992,18.027,13.135,0.003,12.981,-0.01
940147,11.992,18.027,13.135,0.003,12.981,-0.01
940669,11.992,18.027,13.135,0.003,12.981,-0.01
941151,11.992,18.027,13.135,0.003,12.981,-0.01
941656,11.992,18.027,13.135,0.003,12.981,-0.01
942136,11.992,18.027,13.135,0.003,12.981,-0.01
942646,11.992,18.027,13.135,0.003,12.981,-0.01
943121,11.992,18.027,13.135,0.003,12.981,-0.01
943614,11.992,18.027,13.135,0.003,12.981,-0.01
944091,11.992,18.027,13.135,0.003,12.981,-0.01
944616,11.992,18.027,13.135,0.003,12.981,-0.01
945082,11.992,18.027,13.135,0.003,12.981,-0.01
945582,11.992,18.027,13.135,0.003,12.981,-0.01
946058,11.992,18.027,13.135,0.003,12.981,-0.01
946583,11.976,18.027,13.135,0.003,12.981,-0.01
947043,11.976,18.027,13.135,0.003,12.981,-0.01
947543,11.976,18.027,13.135,0.003,12.981,-0.01
948026,11.976,18.027,13.135,0.003,12.981,-0.01
948538,11.976,18.027,13.135,0.003,12.981,-0.01
949017,11.976,18.027,13.135,0.003,12.981,-0.01
949516,11.976,18.027,13.135,0.003,12.981,-0.01
949985,11.976,18.027,13.135,0.003,12.981,-0.01
950484,11.976,18.027,13.135,0.003,12.981,-0.01
950951,11.976,18.027,13.135,0.003,12.981,-0.01
951448,11.976,18.027,13.135,0.003,12.981,-0.01
951921,11.976,18.027,13.135,0.003,12.998,-0.01
952416,11.976,18.027,13.135,0.003,12.981,-0.01
952895,11.976,18.027,13.135,0.003,12.998,-0.01
953393,11.976,18.027,13.135,0.003,12.998,-0.01
953869,11.976,18.027,13.135,0.003,12.998,-0.01
954353,11.976,18.027,13.135,0.003,12.998,-0.01
954821,11.976,18.027,13.135,0.003,12.998,-0.01
955322,11.976,18.027,13.135,0.003,12.998,-0.01
955795,11.976,18.027,13.135,0.003,12.998,-0.01
956329,11.976,18.027,13.135,0.003,12.998,-0.01
956808,11.976,18.027,13.135,0.003,12.998,-0.01
957315,11.976,18.027,13.135,0.003,12.998,-0.01
957815,11.976,18.027,13.135,0.003,12.998,-0.01
958287,11.976,18.027,13.135,0.003,12.998,-0.01
958786,11.976,18.027,13.135,0.003,12.998,-0.01
959264,11.976,18.027,13.135,0.003,12.998,-0.01
959770,11.976,18.027,13.135,0.003,12.998,-0.01
960247,11.976,18.027,13.135,0.003,12.998,-0.01
960750,11.976,18.027,13.135,0.003,12.998,-0.01
961222,11.976,18.027,13.135,0.003,12.998,-0.01
961712,11.976,18.027,13.135,0.003,12.998,-0.01
962193,11.976,18.027,13.135,0.003,12.998,-0.01
962701,11.976,18.027,13.135,0.003,12.998,0.006
963180,11.976,18.027,13.135,0.003,12.998,-0.01
963675,11.976,18.027,13.135,0.003,12.998,-0.01
964141,11.976,18.027,13.135,0.003,12.998,-0.01
964671,11.976,18.027,13.135,0.003,12.998,-0.01
965150,11.976,18.027,13.135,0.003,12.998,-0.01
965651,11.976,18.027,13.151,0.003,12.998,-0.01
966131,11.976,18.027,13.135,0.003,12.998,-0.01
966670,11.976,18.027,13.135,0.003,12.998,-0.01
967158,11.976,18.027,13.151,0.003,12.998,-0.01
967671,11.976,18.027,13.151,0.003,12.998,-0.01
968150,11.976,18.027,13.151,0.003,12.998,-0.01
968670,11.976,18.027,13.151,0.003,12.998,-0.01
969157,11.976,18.027,13.151,0.003,12.998,-0.01
969644,11.976,18.027,13.151,0.003,12.998,-0.01
970126,11.976,18.027,13.151,0.003,12.998,-0.01
970638,11.976,18.027,13.151,0.003,12.998,-0.01
971123,11.976,18.027,13.151,0.003,12.998,-0.01
971631,11.976,18.027,13.151,0.003,12.998,-0.01
972110,11.976,18.027,13.151,0.003,12.998,-0.01
972625,11.976,18.027,13.151,0.003,12.998,-0.01
973101,11.976,18.027,13.151,0.003,12.998,-0.01
973606,11.976,18.027,13.151,0.003,12.998,-0.01
974086,11.976,18.027,13.151,0.003,12.998,-0.01
974591,11.976,18.027,13.151,0.003,12.998,-0.01
975079,11.976,18.027,13.151,0.003,12.998,-0.01
975587,11.976,18.027,13.151,0.003,12.998,-0.01
976082,11.976,18.027,13.151,0.003,12.998,-0.01
976615,11.976,18.027,13.151,0.003,12.998,-0.01
977104,11.976,18.027,13.151,0.003,12.998,-0.01
977610,11.976,18.027,13.151,0.003,12.998,-0.01
978111,11.976,18.027,13.151,0.003,12.998,-0.01
978601,11.976,18.027,13.151,0.003,12.998,-0.01
979102,11.976,18.027,13.151,0.003,12.998,-0.01
979567,11.976,18.027,13.151,0.003,12.998,-0.01
980079,11.976,18.027,13.151,0.003,12.998,-0.01
980581,11.976,18.027,13.151,0.003,12.998,-0.01
981069,11.976,18.027,13.151,0.003,12.998,-0.01
981539,11.976,18.027,13.151,0.003,12.998,-0.01
982112,11.976,18.027,13.151,0.003,12.998,-0.01
982647,11.959,18.027,13.151,0.003,12.998,-0.01
983124,11.959,18.027,13.151,0.003,12.998,-0.01
983634,11.959,18.027,13.151,0.003,12.998,-0.01
984111,11.959,18.027,13.151,0.003,12.998,-0.01
984627,11.959,18.027,13.151,0.003,12.998,-0.01
985115,11.959,18.027,13.151,0.003,12.998,-0.01
985625,11.959,18.027,13.151,0.003,12.998,-0.01
986092,11.959,18.027,13.151,0.003,12.998,-0.01
986583,11.959,18.027,13.151,0.003,12.998,-0.01
987049,11.959,18.027,13.151,0.003,12.998,-0.01
987548,11.959,18.027,13.151,0.003,12.998,-0.01
988030,11.959,18.027,13.151,0.003,12.998,-0.01
988562,11.959,18.027,13.151,0.003,12.998,-0.01
989038,11.959,18.027,13.151,0.003,12.998,-0.01
989540,11.959,18.027,13.151,0.003,12.998,-0.01
990006,11.959,18.027,13.151,0.003,12.998,-0.01
990522,11.959,18.027,13.151,0.003,12.998,-0.01
991019,11.959,18.027,13.151,0.003,12.998,-0.01
991541,11.959,18.027,13.151,0.003,12.998,-0.01
992013,11.959,18.027,13.151,0.003,12.998,-0.01
992539,11.959,18.027,13.151,0.003,12.998,-0.01
993015,11.959,18.027,13.151,0.003,12.998,-0.01
993525,11.959,18.027,13.151,0.003,12.998,-0.01
994036,11.959,18.027,13.151,0.003,12.998,-0.01
994516,11.959,18.027,13.151,0.003,12.998,-0.01
995015,11.959,18.027,13.151,0.003,12.998,-0.01
995495,11.959,18.027,13.151,0.003,12.998,-0.01
996004,11.959,18.027,13.151,0.003,12.998,-0.01
996502,11.959,18.027,13.151,0.003,12.998,-0.01
997007,11.959,18.027,13.151,0.003,12.998,-0.01
997500,11.959,18.027,13.151,0.003,12.998,-0.01
998005,11.959,18.027,13.151,0.003,12.998,-0.01
998487,11.959,18.027,13.151,0.003,12.998,-0.01
999009,11.959,18.027,13.151,0.003,12.998,-0.01
999503,11.959,18.027,13.151,0.003,12.998,-0.01
1000006,11.959,18.027,13.151,0.003,12.998,-0.01
1000499,11.959,18.027,13.151,0.003,12.998,-0.01
1001004,11.959,18.027,13.151,0.003,12.998,-0.01
1001500,11.959,18.027,13.151,0.003,12.998,-0.01
1002008,11.959,18.027,13.151,0.003,12.998,-0.01
1002487,11.959,18.027,13.151,0.003,12.998,-0.01
1003020,11.959,18.027,13.151,0.003,12.998,-0.01
1003495,11.959,18.027,13.151,0.003,12.998,-0.01
1003995,11.959,18.027,13.151,0.003,12.998,-0.01
1004515,11.959,18.027,13.151,0.003,12.998,-0.01
1004982,11.959,18.027,13.151,0.003,12.998,-0.01
