18A Test,Led Zeppelin,Led Zeppelin,Johnny Cash,Johnny Cash,Fresh Prince,Fresh Prince
Time (ms),Voltage1 (V),Current1 (A),Voltage2 (V),Current2 (A),Voltage3 (V),Current3 (A)
789542,12.275,18.027,12.025,18.027,11.886,18.011
790050,12.275,18.027,12.025,18.027,11.886,18.011
790580,12.275,18.027,12.025,18.027,11.886,18.011
791083,12.275,18.027,12.025,18.027,11.886,18.011
791617,12.275,18.027,12.025,18.027,11.886,18.011
792124,12.275,18.027,12.025,18.027,11.886,18.011
792666,12.275,18.027,12.025,18.027,11.886,18.011
793206,12.275,18.027,12.025,18.027,11.886,18.011
793703,12.275,18.027,12.025,18.027,11.886,18.011
794232,12.275,18.027,12.025,18.027,11.886,18.011
794732,12.275,18.027,12.025,18.027,11.886,18.011
795259,12.275,18.027,12.025,18.027,11.886,18.011
795764,12.275,18.027,12.025,18.027,11.886,18.011
796293,12.275,18.027,12.008,18.027,11.886,18.011
796794,12.275,18.027,12.008,18.027,11.886,18.011
797318,12.275,18.027,12.008,18.027,11.886,18.011
797814,12.275,18.027,12.008,18.027,11.886,18.011
798317,12.275,18.027,12.008,18.027,11.886,18.011
798822,12.275,18.027,12.008,18.027,11.886,18.011
799348,12.275,18.027,12.008,18.027,11.886,18.011
799855,12.275,18.027,12.008,18.027,11.886,18.011
800376,12.275,18.027,12.008,18.027,11.886,18.011
800871,12.275,18.027,12.008,18.027,11.886,18.011
801394,12.275,18.027,12.008,18.027,11.886,18.011
801884,12.275,18.027,12.008,18.027,11.886,18.011
802413,12.275,18.027,12.008,18.027,11.886,18.011
802903,12.275,18.027,12.008,18.027,11.886,18.011
803446,12.275,18.027,12.008,18.027,11.886,18.011
803971,12.275,18.027,12.008,18.027,11.886,18.011
804469,12.275,18.027,12.008,18.027,11.886,18.011
804990,12.275,18.027,12.008,18.027,11.886,18.011
805496,12.275,18.027,12.008,18.027,11.886,18.011
806019,12.275,18.027,12.008,18.027,11.886,18.011
806515,12.275,18.027,12.008,18.027,11.886,18.011
807042,12.275,18.027,12.008,18.027,11.886,18.011
807542,12.275,18.027,12.008,18.027,11.886,18.011
808074,12.275,18.027,12.008,18.027,11.886,18.011
808562,12.275,18.027,12.008,18.027,11.886,18.011
809085,12.275,18.027,12.008,18.027,11.886,18.011
809583,12.275,18.027,12.008,18.027,11.886,18.011
810113,12.275,18.027,12.008,18.027,11.886,18.011
810608,12.275,18.027,12.008,18.027,11.886,18.011
811132,12.275,18.027,12.008,18.027,11.886,18.011
811629,12.275,18.01,12.008,18.027,11.886,18.011
812148,12.275,18.027,12.008,18.027,11.886,18.011
812643,12.275,18.027,12.008,18.027,11.886,18.011
813188,12.275,18.027,11.992,18.027,11.87,18.011
813676,12.275,18.027,11.992,18.027,11.87,18.011
814199,12.275,18.027,11.992,18.027,11.87,18.011
814697,12.275,18.027,11.992,18.027,11.87,18.011
815227,12.275,18.027,11.992,18.027,11.87,18.011
815722,12.275,18.027,11.992,18.027,11.87,18.011
816252,12.275,18.027,11.992,18.027,11.87,18.011
816773,12.258,18.01,11.992,18.027,11.87,18.011
817296,12.258,18.027,11.992,18.027,11.87,18.011
817814,12.258,18.027,11.992,18.027,11.87,18.011
818315,12.258,18.027,11.992,18.027,11.87,18.011
818841,12.258,18.027,11.992,18.027,11.87,18.011
819341,12.258,18.027,11.992,18.027,11.87,18.011
819880,12.258,18.027,11.992,18.027,11.87,18.011
820381,12.258,18.01,11.992,18.027,11.87,18.011
820908,12.258,18.027,11.992,18.027,11.87,18.011
821407,12.258,18.027,11.992,18.027,11.87,18.011
821933,12.258,18.027,11.992,18.027,11.87,18.011
822426,12.258,18.027,11.992,18.027,11.87,18.011
822959,12.258,18.027,11.992,18.027,11.87,18.011
823450,12.258,18.027,11.992,18.027,11.87,18.011
823998,12.258,18.027,11.992,18.027,11.87,18.011
824491,12.258,18.027,11.992,18.027,11.87,18.011
825021,12.258,18.027,11.992,18.027,11.87,18.011
825519,12.258,18.027,11.992,18.027,11.87,18.011
826041,12.258,18.027,11.992,18.027,11.87,18.011
826540,12.258,18.01,11.992,18.027,11.87,18.011
827081,12.258,18.027,11.992,18.027,11.87,18.011
827609,12.258,18.027,11.992,18.027,11.87,18.011
828114,12.258,18.027,11.992,18.027,11.87,18.011
828639,12.258,18.027,11.992,18.027,11.87,18.011
829139,12.258,18.027,11.992,18.027,11.87,18.011
829664,12.258,18.027,11.992,18.027,11.87,18.011
830162,12.258,18.027,11.992,18.027,11.87,18.011
830687,12.258,18.027,11.992,18.027,11.87,18.011
831185,12.258,18.027,11.992,18.027,11.87,18.011
831712,12.258,18.027,11.992,18.027,11.87,18.011
832227,12.258,18.027,11.992,18.027,11.87,18.011
832757,12.258,18.027,11.975,18.027,11.87,18.011
833258,12.258,18.027,11.975,18.027,11.87,18.011
833790,12.258,18.027,11.975,18.027,11.87,18.011
834294,12.258,18.027,11.975,18.027,11.87,18.011
834817,12.258,18.027,11.975,18.027,11.87,18.011
835321,12.258,18.027,11.975,18.027,11.87,18.011
835841,12.258,18.027,11.975,18.027,11.87,18.011
836338,12.258,18.027,11.975,18.027,11.87,18.011
836926,12.258,18.027,11.975,18.027,11.87,18.011
837445,12.258,18.027,11.975,18.027,11.87,18.011
837939,12.258,18.027,11.975,18.027,11.87,18.011
838457,12.258,18.027,11.975,18.027,11.87,18.011
838967,12.258,18.027,11.975,18.027,11.87,18.011
839501,12.258,18.027,11.975,18.027,11.87,18.011
840004,12.258,18.027,11.975,18.027,11.87,18.011
840527,12.258,18.027,11.975,18.027,11.87,18.011
841052,12.258,18.027,11.975,18.027,11.87,18.011
841551,12.258,18.027,11.975,18.027,11.87,18.011
842075,12.258,18.01,11.975,18.027,11.87,18.011
842567,12.258,18.027,11.975,18.027,11.87,18.011
843093,12.258,18.027,11.975,18.027,11.87,18.011
843592,12.258,18.027,11.975,18.027,11.87,18.011
844123,12.258,18.027,11.975,18.027,11.87,18.011
844619,12.258,18.027,11.975,18.027,11.87,18.011
845149,12.258,18.027,11.975,18.027,11.87,18.011
845647,12.258,18.027,11.975,18.027,11.87,18.011
846168,12.258,18.01,11.975,18.027,11.87,18.011
846667,12.258,18.027,11.975,18.027,11.87,18.011
847225,12.258,18.027,11.975,18.027,11.853,18.011
847741,12.258,18.027,11.975,18.027,11.853,18.011
848248,12.258,18.027,11.958,18.027,11.853,18.011
848768,12.258,18.027,11.958,18.027,11.853,18.011
849275,12.258,18.027,11.958,18.027,11.853,18.011
849804,12.258,18.027,11.958,18.027,11.853,18.011
850336,12.258,18.027,11.958,18.027,11.853,18.011
850896,12.258,18.027,11.958,18.027,11.853,18.011
851420,12.258,18.027,11.958,18.027,11.853,18.011
851964,12.258,18.027,11.958,18.027,11.853,18.011
852493,12.242,18.027,11.958,18.027,11.853,18.011
852994,12.242,18.027,11.958,18.027,11.853,18.011
853520,12.242,18.027,11.958,18.027,11.853,18.011
854018,12.242,18.027,11.958,18.027,11.853,18.011
854544,12.242,18.027,11.958,18.027,11.853,18.011
855032,12.242,18.027,11.958,18.027,11.853,18.011
855552,12.242,18.027,11.958,18.027,11.853,18.011
856060,12.242,18.027,11.958,18.027,11.853,18.011
856580,12.242,18.027,11.958,18.027,11.853,18.011
857081,12.242,18.027,11.958,18.027,11.853,18.011
857605,12.242,18.027,11.958,18.027,11.853,18.011
858091,12.242,18.027,11.958,18.027,11.853,18.011
858621,12.242,18.027,11.958,18.027,11.853,18.011
859113,12.242,18.027,11.958,18.027,11.853,18.011
859637,12.242,18.027,11.958,18.027,11.853,18.011
860139,12.242,18.027,11.958,18.027,11.853,18.011
860657,12.242,18.027,11.958,18.027,11.853,18.011
861166,12.242,18.027,11.958,18.027,11.853,18.011
861698,12.242,18.027,11.958,18.027,11.853,18.011
862227,12.242,18.027,11.958,18.027,11.853,18.011
862745,12.242,18.027,11.958,18.027,11.853,18.011
863275,12.242,18.027,11.958,18.027,11.853,18.011
863781,12.242,18.027,11.958,18.027,11.853,18.011
864310,12.242,18.027,11.958,18.027,11.853,18.011
864801,12.242,18.027,11.958,18.027,11.853,18.011
865328,12.242,18.027,11.958,18.027,11.853,18.011
865825,12.242,18.027,11.958,18.027,11.853,18.011
866349,12.242,18.027,11.958,18.027,11.853,18.011
866840,12.242,18.027,11.942,18.027,11.853,18.011
867369,12.242,18.027,11.942,18.027,11.853,18.011
867884,12.242,18.027,11.942,18.027,11.853,18.011
868416,12.242,18.027,11.942,18.027,11.853,18.011
868912,12.242,18.027,11.942,18.027,11.853,18.011
869438,12.242,18.01,11.942,18.027,11.853,18.011
869960,12.242,18.027,11.942,18.027,11.853,18.011
870512,12.242,18.027,11.942,18.027,11.853,18.011
871079,12.242,18.027,11.942,18.027,11.853,18.011
871664,12.242,18.027,11.942,18.027,11.853,18.011
872203,12.242,18.027,11.942,18.027,11.853,18.011
872721,12.242,18.027,11.942,18.027,11.853,18.011
873247,12.242,18.027,11.942,18.027,11.853,18.011
873742,12.242,18.01,11.942,18.027,11.853,18.011
874276,12.242,18.027,11.942,18.027,11.853,18.011
874776,12.242,18.027,11.942,18.027,11.853,18.011
875292,12.242,18.027,11.942,18.027,11.853,18.011
875779,12.242,18.027,11.942,18.027,11.853,18.011
876312,12.242,18.027,11.942,18.027,11.853,18.011
876815,12.242,18.027,11.942,18.027,11.853,18.011
877338,12.242,18.027,11.942,18.027,11.853,18.011
877842,12.242,18.027,11.942,18.027,11.853,18.011
878359,12.242,18.027,11.942,18.027,11.853,18.011
878852,12.242,18.027,11.942,18.027,11.853,18.011
879383,12.242,18.027,11.942,18.027,11.853,18.011
879893,12.242,18.027,11.942,18.027,11.853,18.011
880405,12.242,18.027,11.942,18.027,11.853,18.011
880893,12.242,18.027,11.942,18.027,11.853,18.011
881421,12.242,18.027,11.942,18.027,11.853,18.011
881917,12.242,18.027,11.942,18.027,11.837,18.011
882481,12.242,18.027,11.942,18.027,11.837,18.011
882978,12.242,18.027,11.942,18.027,11.837,18.011
883508,12.242,18.027,11.942,18.027,11.837,18.011
884014,12.242,18.027,11.942,18.027,11.837,18.011
884545,12.242,18.027,11.942,18.027,11.837,18.011
885053,12.242,18.027,11.942,18.027,11.837,18.011
885589,12.242,18.027,11.925,18.027,11.837,18.011
886122,12.242,18.027,11.925,18.027,11.837,18.011
886647,12.225,18.027,11.925,18.027,11.837,18.011
887176,12.225,18.027,11.925,18.027,11.837,18.011
887677,12.225,18.027,11.925,18.027,11.837,18.011
888200,12.225,18.027,11.925,18.027,11.837,18.011
888689,12.225,18.027,11.925,18.027,11.837,18.011
889203,12.225,18.027,11.925,18.027,11.837,18.011
889702,12.225,18.027,11.925,18.027,11.837,18.011
890237,12.225,18.027,11.925,18.027,11.837,18.011
890726,12.225,18.027,11.925,18.027,11.837,18.011
891251,12.225,18.027,11.925,18.027,11.837,18.011
891751,12.225,18.027,11.925,18.027,11.837,18.011
892299,12.225,18.027,11.925,18.027,11.837,18.011
892793,12.225,18.027,11.925,18.027,11.837,18.011
893312,12.225,18.027,11.925,18.027,11.837,18.011
893813,12.225,18.027,11.925,18.027,11.837,18.011
894332,12.225,18.027,11.925,18.027,11.837,18.011
894832,12.225,18.027,11.925,18.027,11.837,18.011
895340,12.225,18.027,11.925,18.027,11.837,18.011
895937,12.225,18.027,11.925,18.027,11.837,18.011
896441,12.225,18.027,11.925,18.027,11.837,18.011
896961,12.225,18.027,11.925,18.027,11.837,18.011
897452,12.225,18.027,11.925,18.027,11.837,18.011
897981,12.225,18.027,11.925,18.027,11.837,18.011
898481,12.225,18.027,11.925,18.027,11.837,18.011
899006,12.225,18.027,11.925,18.027,11.837,18.011
899512,12.225,18.027,11.925,18.027,11.837,18.011
900048,12.225,18.027,11.925,18.027,11.837,18.011
900566,12.225,18.027,11.925,18.027,11.837,18.011
901062,12.225,18.01,11.925,18.027,11.837,18.011
901581,12.225,18.01,11.925,18.027,11.837,18.011
902080,12.225,18.027,11.925,18.027,11.837,18.011
902610,12.225,18.027,11.925,18.027,11.837,18.011
903109,12.225,18.027,11.925,18.027,11.837,18.011
903623,12.225,18.027,11.925,18.027,11.837,18.011
904124,12.225,18.027,11.925,18.027,11.837,18.011
904657,12.225,18.027,11.925,18.027,11.837,18.011
905164,12.225,18.027,11.925,18.027,11.837,18.011
905695,12.225,18.027,11.925,18.027,11.837,18.011
906215,12.225,18.027,11.925,18.027,11.837,18.011
906743,12.225,18.027,11.925,18.027,11.837,18.011
907269,12.225,18.027,11.909,18.027,11.837,18.011
907817,12.225,18.027,11.909,18.027,11.837,18.011
908346,12.225,18.027,11.909,18.027,11.837,18.011
908838,12.225,18.027,11.909,18.027,11.837,18.011
909364,12.225,18.027,11.909,18.027,11.837,18.011
909867,12.225,18.027,11.909,18.027,11.837,18.011
910388,12.225,18.027,11.909,18.027,11.837,18.011
910887,12.225,18.027,11.909,18.027,11.837,18.011
911486,12.225,18.027,11.909,18.027,11.837,18.011
912023,12.225,18.027,11.909,18.027,11.837,18.011
912525,12.225,18.027,11.909,18.027,11.837,18.011
913055,12.225,18.027,11.909,18.027,11.837,18.011
913562,12.225,18.027,11.909,18.027,11.837,18.011
914087,12.225,18.027,11.909,18.027,11.837,18.011
914588,12.225,18.027,11.909,18.027,11.837,18.011
915116,12.225,18.027,11.909,18.027,11.837,18.011
915619,12.225,18.027,11.909,18.027,11.82,18.011
916182,12.225,18.027,11.909,18.027,11.82,18.011
916737,12.225,18.027,11.909,18.027,11.82,18.011
917230,12.225,18.027,11.909,18.027,11.82,18.011
917761,12.225,18.027,11.909,18.027,11.82,18.011
918281,12.225,18.027,11.909,18.027,11.82,18.011
918771,12.225,18.027,11.909,18.027,11.82,18.011
919294,12.225,18.027,11.909,18.027,11.82,18.011
919823,12.225,18.027,11.909,18.027,11.82,18.011
920342,12.209,18.027,11.909,18.027,11.82,18.011
920839,12.209,18.027,11.909,18.027,11.82,18.011
921367,12.209,18.027,11.909,18.027,11.82,18.011
921870,12.209,18.027,11.909,18.027,11.82,18.011
922390,12.209,18.027,11.909,18.027,11.82,18.011
922896,12.209,18.027,11.909,18.027,11.82,18.011
923424,12.209,18.027,11.909,18.027,11.82,18.011
923935,12.209,18.027,11.909,18.027,11.82,18.011
924451,12.209,18.027,11.909,18.027,11.82,18.011
924979,12.209,18.027,11.909,18.027,11.82,18.011
925488,12.209,18.027,11.909,18.027,11.82,18.011
926011,12.209,18.027,11.892,18.027,11.82,18.011
926506,12.209,18.027,11.892,18.027,11.82,18.011
927023,12.209,18.027,11.892,18.027,11.82,18.011
927514,12.209,18.027,11.892,18.027,11.82,18.011
928044,12.209,18.027,11.892,18.027,11.82,18.011
928547,12.209,18.027,11.892,18.027,11.82,18.011
929073,12.209,18.027,11.892,18.027,11.82,18.011
929576,12.209,18.01,11.892,18.027,11.82,18.011
930132,12.209,18.027,11.892,18.027,11.82,18.011
930661,12.209,18.027,11.892,18.027,11.82,18.011
931157,12.209,18.027,11.892,18.027,11.82,18.011
931678,12.209,18.027,11.892,18.027,11.82,18.011
932177,12.209,18.027,11.892,18.027,11.82,18.011
932761,12.209,18.027,11.892,18.027,11.82,18.011
933318,12.209,18.027,11.892,18.027,11.82,18.011
933844,12.209,18.027,11.892,18.027,11.82,18.011
934370,12.209,18.027,11.892,18.027,11.82,18.011
934895,12.209,18.027,11.892,18.027,11.82,18.011
935393,12.209,18.01,11.892,18.027,11.82,18.011
935917,12.209,18.027,11.892,18.027,11.82,18.011
936411,12.209,18.027,11.892,18.027,11.82,18.011
936934,12.209,18.027,11.892,18.027,11.82,18.011
937427,12.209,18.027,11.892,18.027,11.82,18.011
937942,12.209,18.027,11.892,18.027,11.82,18.011
938440,12.209,18.027,11.892,18.027,11.82,18.011
938965,12.209,18.027,11.892,18.027,11.82,18.011
939464,12.209,18.027,11.892,18.027,11.82,18.011
939999,12.209,18.027,11.892,18.027,11.82,18.011
940510,12.209,18.027,11.892,18.027,11.82,18.011
941043,12.209,18.027,11.892,18.027,11.82,18.011
941554,12.209,18.027,11.892,18.027,11.82,18.011
942072,12.209,18.027,11.892,18.027,11.82,18.011
942573,12.209,18.027,11.892,18.027,11.82,18.011
943095,12.209,18.01,11.892,18.027,11.82,18.011
943585,12.209,18.027,11.892,18.027,11.82,18.011
944140,12.209,18.027,11.892,18.027,11.803,18.011
944667,12.209,18.027,11.892,18.027,11.803,18.011
945161,12.209,18.027,11.892,18.027,11.803,18.011
945693,12.209,18.027,11.892,18.027,11.803,18.011
946186,12.209,18.027,11.892,18.027,11.803,18.011
946715,12.209,18.027,11.892,18.027,11.803,18.011
947216,12.209,18.027,11.892,18.027,11.803,18.011
947738,12.209,18.027,11.892,18.027,11.803,18.011
948247,12.209,18.027,11.892,18.027,11.803,18.011
948776,12.209,18.027,11.892,18.027,11.803,18.011
949271,12.209,18.027,11.892,18.027,11.803,18.011
949810,12.209,18.027,11.892,18.027,11.803,18.011
950310,12.192,18.027,11.892,18.027,11.803,18.011
950842,12.192,18.027,11.892,18.027,11.803,18.011
951330,12.192,18.027,11.876,18.027,11.803,18.011
951860,12.192,18.027,11.892,18.027,11.803,18.011
952401,12.192,18.027,11.876,18.027,11.803,18.011
952894,12.192,18.027,11.876,18.027,11.803,18.011
953423,12.192,18.027,11.876,18.027,11.803,18.011
953920,12.192,18.027,11.876,18.027,11.803,18.011
954435,12.192,18.01,11.876,18.027,11.803,18.011
954929,12.192,18.027,11.876,18.027,11.803,18.011
955455,12.192,18.027,11.876,18.027,11.803,18.011
955962,12.192,18.027,11.876,18.027,11.803,18.011
956504,12.192,18.027,11.876,18.027,11.803,18.011
957021,12.192,18.027,11.876,18.027,11.803,18.011
957553,12.192,18.027,11.876,18.027,11.803,18.011
958077,12.192,18.027,11.876,18.027,11.803,18.011
958595,12.192,18.027,11.876,18.027,11.803,18.011
959157,12.192,18.027,11.876,18.027,11.803,18.011
959686,12.192,18.027,11.876,18.027,11.803,18.011
960193,12.192,18.027,11.876,18.027,11.803,18.011
960711,12.192,18.027,11.876,18.027,11.803,18.011
961224,12.192,18.027,11.876,18.027,11.803,18.011
961778,12.192,18.027,11.876,18.027,11.803,18.011
962303,12.192,18.027,11.876,18.027,11.803,18.011
962793,12.192,18.027,11.876,18.027,11.803,18.011
963312,12.192,18.01,11.876,18.027,11.803,18.011
963834,12.192,18.027,11.876,18.027,11.803,18.011
964366,12.192,18.027,11.876,18.027,11.803,18.011
964883,12.192,18.027,11.876,18.027,11.803,18.011
965406,12.192,18.027,11.876,18.027,11.803,18.011
965897,12.192,18.01,11.876,18.027,11.803,18.011
966426,12.192,18.027,11.876,18.027,11.803,18.011
966926,12.192,18.027,11.876,18.027,11.803,18.011
967455,12.192,18.027,11.876,18.027,11.803,18.011
967967,12.192,18.027,11.876,18.027,11.803,18.011
968493,12.192,18.027,11.876,18.027,11.803,18.011
969020,12.192,18.027,11.876,18.027,11.803,18.011
969518,12.192,18.027,11.859,18.027,11.803,18.011
970049,12.192,18.027,11.859,18.027,11.803,18.011
970542,12.192,18.027,11.876,18.027,11.803,18.011
971071,12.192,18.027,11.876,18.027,11.803,18.011
971598,12.192,18.027,11.876,18.027,11.803,18.011
972131,12.192,18.027,11.876,18.027,11.803,18.011
972626,12.192,18.027,11.876,18.027,11.803,18.011
973148,12.192,18.027,11.859,18.027,11.803,18.011
973642,12.192,18.027,11.859,18.027,11.803,18.011
974177,12.192,18.027,11.859,18.027,11.803,18.011
974677,12.192,18.027,11.859,18.027,11.803,18.011
975200,12.192,18.027,11.859,18.027,11.803,18.011
975723,12.192,18.027,11.859,18.027,11.803,18.011
976289,12.192,18.027,11.859,18.027,11.803,18.011
976805,12.192,18.027,11.859,18.027,11.803,18.011
977312,12.192,18.027,11.859,18.027,11.803,18.011
977843,12.192,18.01,11.859,18.027,11.803,18.011
978338,12.192,18.027,11.859,18.027,11.803,18.011
978861,12.192,18.027,11.859,18.027,11.803,18.011
979347,12.192,18.027,11.859,18.027,11.803,18.011
979860,12.192,18.027,11.859,18.027,11.803,18.011
980369,12.192,18.027,11.859,18.027,11.803,18.011
980894,12.192,18.027,11.859,18.027,11.787,18.011
981393,12.192,18.027,11.859,18.027,11.787,18.011
981981,12.175,18.027,11.859,18.027,11.787,18.011
982506,12.175,18.027,11.859,18.027,11.787,18.011
983009,12.175,18.027,11.859,18.027,11.787,18.011
983545,12.175,18.027,11.859,18.027,11.787,18.011
984042,12.175,18.027,11.859,18.027,11.787,18.011
984552,12.175,18.027,11.859,18.027,11.787,18.011
985048,12.175,18.027,11.859,18.027,11.787,18.011
985574,12.175,18.027,11.859,18.027,11.787,18.011
986077,12.175,18.027,11.859,18.027,11.787,18.011
986613,12.175,18.027,11.859,18.027,11.787,18.011
987111,12.175,18.027,11.859,18.027,11.787,18.011
987633,12.175,18.027,11.859,18.027,11.787,18.011
988178,12.175,18.027,11.859,18.027,11.787,18.011
988678,12.175,18.027,11.859,18.027,11.787,18.011
989212,12.175,18.027,11.859,18.027,11.787,18.011
989718,12.175,18.027,11.859,18.027,11.787,18.011
990236,12.175,18.027,11.859,18.027,11.787,18.011
990729,12.175,18.027,11.859,18.027,11.787,18.011
991243,12.175,18.027,11.859,18.027,11.787,18.011
991736,12.175,18.027,11.859,18.027,11.787,18.011
992303,12.175,18.027,11.859,18.027,11.787,18.011
992802,12.175,18.027,11.859,18.027,11.787,18.011
993382,12.175,18.027,11.859,18.027,11.787,18.011
993910,12.175,18.027,11.859,18.027,11.787,18.011
994413,12.175,18.027,11.859,18.027,11.787,18.011
994929,12.175,18.027,11.859,18.027,11.787,18.011
995421,12.175,18.027,11.859,18.027,11.787,18.011
995954,12.175,18.027,11.859,18.027,11.787,18.011
996467,12.175,18.027,11.859,18.027,11.787,18.011
996991,12.175,18.027,11.859,18.027,11.787,18.011
997517,12.175,18.027,11.859,18.027,11.787,18.011
998000,12.175,18.027,11.859,18.027,11.787,18.011
998523,12.175,18.027,11.859,18.027,11.787,18.011
999029,12.175,18.027,11.859,18.027,11.787,18.011
999554,12.175,18.027,11.859,18.027,11.787,18.011
1000058,12.175,18.027,11.859,18.027,11.787,18.011
1000581,12.175,18.027,11.859,18.027,11.787,18.011
1001073,12.175,18.027,11.859,18.027,11.787,18.011
1001601,12.175,18.027,11.859,18.027,11.787,18.011
1002101,12.175,18.027,11.859,18.027,11.787,18.011
1002631,12.175,18.027,11.859,18.027,11.787,18.011
1003126,12.175,18.027,11.859,18.027,11.787,18.011
1003662,12.175,18.027,11.859,18.027,11.787,18.011
1004204,12.175,18.027,11.859,18.027,11.787,18.011
1004709,12.175,18.027,11.859,18.027,11.787,18.011
1005230,12.175,18.027,11.859,18.027,11.787,18.011
1005720,12.175,18.027,11.859,18.027,11.787,18.011
1006250,12.175,18.01,11.859,18.027,11.787,18.011
1006760,12.175,18.027,11.859,18.027,11.787,18.011
1007284,12.175,18.027,11.859,18.027,11.787,18.011
1007811,12.175,18.027,11.842,18.027,11.787,18.011
1008348,12.175,18.027,11.842,18.027,11.787,18.011
1008899,12.175,18.027,11.842,18.027,11.787,18.011
1009425,12.175,18.027,11.842,18.027,11.787,18.011
1009934,12.175,18.027,11.842,18.027,11.787,18.011
1010456,12.175,18.027,11.842,18.027,11.787,18.011
1010955,12.175,18.027,11.842,18.027,11.787,18.011
1011540,12.175,18.027,11.842,18.027,11.787,18.011
1012130,12.175,18.01,11.842,18.027,11.787,18.011
1012630,12.159,18.01,11.842,18.027,11.787,18.011
1013160,12.159,18.027,11.842,18.027,11.787,18.011
1013658,12.159,18.027,11.842,18.027,11.787,18.011
1014174,12.159,18.027,11.842,18.027,11.787,18.011
1014671,12.159,18.027,11.842,18.027,11.787,18.011
1015187,12.159,18.027,11.842,18.027,11.787,18.011
1015678,12.159,18.027,11.842,18.027,11.787,18.011
1016204,12.159,18.027,11.842,18.027,11.787,18.011
1016701,12.159,18.027,11.842,18.027,11.787,18.011
1017206,12.159,18.027,11.842,18.027,11.787,18.011
1017702,12.159,18.027,11.842,18.027,11.77,18.011
1018220,12.159,18.027,11.842,18.027,11.77,18.011
1018733,12.159,18.027,11.842,18.027,11.77,18.011
1019289,12.159,18.027,11.842,18.027,11.77,18.011
1019816,12.159,18.027,11.842,18.027,11.77,18.011
1020307,12.159,18.027,11.842,18.027,11.77,18.011
1020834,12.159,18.027,11.842,18.027,11.77,18.011
1021332,12.159,18.027,11.842,18.027,11.77,18.011
1021862,12.159,18.027,11.842,18.027,11.77,18.011
1022367,12.159,18.027,11.842,18.027,11.77,18.011
1022883,12.159,18.027,11.842,18.027,11.77,18.011
1023375,12.159,18.027,11.842,18.027,11.77,18.011
1023909,12.159,18.027,11.842,18.027,11.77,18.011
1024410,12.159,18.027,11.842,18.027,11.77,18.011
1024934,12.159,18.027,11.842,18.027,11.77,18.011
1025431,12.159,18.027,11.842,18.027,11.77,18.011
1025961,12.159,18.027,11.842,18.027,11.77,18.011
1026454,12.159,18.027,11.842,18.027,11.77,18.011
1026984,12.159,18.027,11.842,18.027,11.77,18.011
1027482,12.159,18.027,11.842,18.027,11.77,18.011
1028015,12.159,18.027,11.842,18.027,11.77,18.011
1028507,12.159,18.027,11.842,18.027,11.77,18.011
1029063,12.159,18.027,11.842,18.027,11.77,18.011
1029555,12.159,18.027,11.842,18.027,11.77,18.011
1030073,12.159,18.027,11.842,18.027,11.77,18.011
1030575,12.159,18.027,11.842,18.027,11.77,18.011
1031113,12.159,18.027,11.842,18.027,11.77,18.011
1031610,12.159,18.027,11.842,18.027,11.77,18.011
1032147,12.159,18.027,11.842,18.027,11.77,18.011
1032637,12.159,18.027,11.842,18.027,11.77,18.011
1033153,12.159,18.027,11.842,18.027,11.77,18.011
1033645,12.159,18.027,11.842,18.027,11.77,18.011
1034165,12.159,18.027,11.842,18.027,11.77,18.011
1034666,12.159,18.027,11.842,18.027,11.77,18.011
1035196,12.159,18.027,11.842,18.027,11.77,18.011
1035695,12.159,18.027,11.842,18.027,11.77,18.011
1036283,12.159,18.027,11.842,18.027,11.77,18.011
1036813,12.159,18.027,11.842,18.027,11.77,18.011
1037314,12.159,18.027,11.842,18.027,11.77,18.011
1037850,12.159,18.027,11.826,18.027,11.77,18.011
1038351,12.159,18.027,11.826,18.027,11.77,18.011
1038872,12.159,18.027,11.826,18.027,11.77,18.011
1039371,12.159,18.027,11.826,18.027,11.77,18.011
1039895,12.159,18.027,11.826,18.027,11.77,18.011
1040404,12.159,18.027,11.826,18.027,11.77,18.011
1040930,12.159,18.027,11.826,18.027,11.77,18.011
1041438,12.159,18.027,11.826,18.027,11.77,18.011
1041955,12.159,18.027,11.826,18.027,11.77,18.011
1042449,12.159,18.027,11.826,18.027,11.77,18.011
1043002,12.142,18.027,11.826,18.027,11.77,18.011
1043501,12.142,18.027,11.826,18.027,11.77,18.011
1044040,12.142,18.027,11.826,18.027,11.77,18.011
1044542,12.142,18.01,11.826,18.027,11.77,18.011
1045058,12.142,18.027,11.826,18.027,11.77,18.011
1045550,12.142,18.027,11.826,18.027,11.77,18.011
1046068,12.142,18.027,11.826,18.027,11.77,18.011
1046573,12.142,18.027,11.826,18.027,11.77,18.011
1047111,12.142,18.027,11.826,18.027,11.77,18.011
1047692,12.142,18.027,11.826,18.027,11.77,18.011
1048224,12.142,18.027,11.826,18.027,11.77,18.011
1048719,12.142,18.027,11.826,18.027,11.77,18.011
1049249,12.142,18.01,11.826,18.027,11.77,18.011
1049753,12.142,18.027,11.826,18.027,11.77,18.011
1050283,12.142,18.027,11.826,18.027,11.77,18.011
1050784,12.142,18.027,11.826,18.027,11.77,18.011
1051311,12.142,18.027,11.826,18.027,11.77,18.011
1051811,12.142,18.027,11.826,18.027,11.77,18.011
1052353,12.142,18.027,11.826,18.027,11.77,18.011
1052856,12.142,18.027,11.826,18.027,11.77,18.011
