18A Test,ZZ Top,ZZ Top,Johnny Cash,Johnny Cash,Run DMC,Run DMC
Time (ms),Voltage1 (V),Current1 (A),Voltage2 (V),Current2 (A),Voltage3 (V),Current3 (A)
523703,12.225,18.027,11.958,18.027,12.036,18.011
524205,12.225,18.027,11.958,18.027,12.036,18.011
524760,12.225,18.027,11.958,18.027,12.036,18.011
525283,12.225,18.027,11.958,18.027,12.036,18.011
525785,12.225,18.027,11.958,18.027,12.036,18.011
526315,12.225,18.027,11.958,18.027,12.036,18.011
526828,12.225,18.027,11.958,18.027,12.036,18.011
527353,12.225,18.027,11.958,18.027,12.036,18.011
527847,12.225,18.027,11.958,18.027,12.036,18.011
528369,12.225,18.027,11.958,18.027,12.036,18.011
528858,12.225,18.027,11.958,18.027,12.036,18.011
529377,12.225,18.027,11.958,18.027,12.036,18.011
529878,12.225,18.027,11.958,18.027,12.036,18.011
530400,12.225,18.027,11.958,18.027,12.036,18.011
530908,12.225,18.027,11.958,18.027,12.036,18.011
531421,12.225,18.027,11.958,18.027,12.036,18.011
531934,12.225,18.027,11.958,18.027,12.036,18.011
532463,12.225,18.027,11.958,18.027,12.036,18.011
532989,12.225,18.027,11.958,18.027,12.036,18.011
533488,12.225,18.027,11.958,18.027,12.036,18.011
534010,12.225,18.027,11.958,18.027,12.036,18.011
534545,12.225,18.027,11.958,18.027,12.036,18.011
535074,12.225,18.027,11.958,18.027,12.036,18.011
535569,12.225,18.027,11.958,18.027,12.036,18.011
536084,12.225,18.027,11.958,18.027,12.036,18.011
536579,12.225,18.027,11.958,18.027,12.036,18.011
537094,12.225,18.027,11.958,18.027,12.036,18.011
537589,12.225,18.027,11.958,18.027,12.036,18.011
538107,12.225,18.027,11.958,18.027,12.036,18.011
538606,12.225,18.027,11.958,18.027,12.036,18.011
539138,12.225,18.027,11.958,18.027,12.036,18.011
539634,12.225,18.027,11.958,18.027,12.036,18.011
540165,12.225,18.027,11.958,18.027,12.036,18.011
540663,12.225,18.027,11.958,18.027,12.036,18.011
541189,12.225,18.027,11.958,18.027,12.036,18.011
541694,12.225,18.027,11.958,18.027,12.036,18.011
542248,12.225,18.027,11.958,18.027,12.036,18.011
542787,12.209,18.027,11.958,18.027,12.036,18.011
543278,12.209,18.027,11.958,18.027,12.036,18.011
543793,12.209,18.027,11.958,18.027,12.036,18.011
544287,12.209,18.027,11.958,18.027,12.036,18.011
544820,12.209,18.027,11.958,18.027,12.036,18.011
545319,12.209,18.027,11.958,18.027,12.036,18.011
545849,12.209,18.027,11.958,18.027,12.036,18.011
546353,12.209,18.027,11.942,18.027,12.036,18.011
546886,12.209,18.027,11.958,18.027,12.036,18.011
547386,12.209,18.027,11.958,18.027,12.036,18.011
547909,12.209,18.027,11.942,18.027,12.036,18.011
548404,12.209,18.027,11.942,18.027,12.036,18.011
548927,12.209,18.027,11.942,18.027,12.036,18.011
549425,12.209,18.027,11.942,18.027,12.036,18.011
549949,12.209,18.027,11.942,18.027,12.036,18.011
550443,12.209,18.027,11.942,18.027,12.036,18.011
550962,12.209,18.027,11.942,18.027,12.036,18.011
551452,12.209,18.027,11.942,18.027,12.036,18.011
552004,12.209,18.027,11.942,18.027,12.036,18.011
552529,12.209,18.027,11.942,18.027,12.036,18.011
553031,12.209,18.027,11.942,18.027,12.036,18.011
553557,12.209,18.027,11.942,18.027,12.036,18.011
554053,12.209,18.027,11.942,18.027,12.036,18.011
554579,12.209,18.027,11.942,18.027,12.036,18.011
555069,12.209,18.027,11.942,18.027,12.036,18.011
555591,12.209,18.027,11.942,18.027,12.036,18.011
556095,12.209,18.027,11.942,18.027,12.036,18.011
556612,12.209,18.027,11.942,18.027,12.036,18.011
557109,12.209,18.027,11.942,18.027,12.036,18.011
557628,12.209,18.027,11.942,18.027,12.036,18.011
558126,12.209,18.027,11.942,18.027,12.036,18.011
558650,12.209,18.027,11.942,18.027,12.036,18.011
559145,12.209,18.027,11.942,18.027,12.036,18.011
559671,12.209,18.027,11.942,18.027,12.036,18.011
560162,12.209,18.027,11.942,18.027,12.036,18.011
560684,12.209,18.027,11.942,18.027,12.036,18.011
561173,12.209,18.027,11.942,18.027,12.036,18.011
561692,12.209,18.027,11.942,18.027,12.036,18.011
562216,12.209,18.027,11.942,18.027,12.036,18.011
562737,12.209,18.027,11.942,18.027,12.036,18.011
563232,12.209,18.027,11.942,18.027,12.036,18.011
563754,12.209,18.027,11.942,18.027,12.036,18.011
564249,12.209,18.027,11.942,18.027,12.036,18.011
564775,12.209,18.027,11.942,18.027,12.036,18.011
565280,12.209,18.027,11.942,18.027,12.036,18.011
565803,12.209,18.027,11.942,18.027,12.036,18.011
566306,12.209,18.027,11.942,18.027,12.036,18.011
566842,12.209,18.027,11.942,18.027,12.036,18.011
567358,12.209,18.027,11.942,18.027,12.036,18.011
567856,12.209,18.027,11.942,18.027,12.036,18.011
568395,12.209,18.027,11.942,18.027,12.019,18.011
568900,12.209,18.027,11.942,18.027,12.019,18.011
569415,12.209,18.027,11.942,18.027,12.019,18.011
569911,12.209,18.027,11.942,18.027,12.019,18.011
570422,12.209,18.027,11.942,18.027,12.019,18.011
570928,12.209,18.027,11.942,18.027,12.019,18.011
571449,12.209,18.027,11.942,18.027,12.019,18.011
571951,12.209,18.027,11.942,18.027,12.019,18.011
572514,12.209,18.027,11.942,18.027,12.019,18.011
573036,12.209,18.027,11.942,18.027,12.019,18.011
573543,12.209,18.027,11.942,18.027,12.019,18.011
574084,12.209,18.027,11.942,18.027,12.019,18.011
574587,12.209,18.027,11.942,18.027,12.019,18.011
575117,12.209,18.027,11.942,18.027,12.019,18.011
575643,12.209,18.027,11.942,18.027,12.019,18.011
576142,12.209,18.027,11.942,18.027,12.019,18.011
576656,12.209,18.027,11.942,18.027,12.019,18.011
577154,12.209,18.027,11.942,18.027,12.019,18.011
577674,12.209,18.027,11.942,18.027,12.019,18.011
578171,12.209,18.027,11.942,18.027,12.019,18.011
578695,12.209,18.027,11.942,18.027,12.019,18.011
579195,12.209,18.027,11.942,18.027,12.019,18.011
579710,12.209,18.027,11.942,18.027,12.019,18.011
580212,12.209,18.027,11.942,18.027,12.019,18.011
580732,12.209,18.027,11.942,18.027,12.019,18.011
581226,12.209,18.027,11.942,18.027,12.019,18.011
581752,12.209,18.027,11.942,18.027,12.019,18.011
582278,12.209,18.027,11.942,18.027,12.019,18.011
582813,12.209,18.027,11.942,18.027,12.019,18.011
583339,12.209,18.027,11.942,18.027,12.019,18.011
583834,12.209,18.027,11.942,18.027,12.019,18.011
584377,12.209,18.027,11.942,18.027,12.019,18.011
584871,12.192,18.027,11.942,18.027,12.019,18.011
585388,12.192,18.027,11.942,18.027,12.019,18.011
585887,12.192,18.027,11.942,18.027,12.019,18.011
586412,12.192,18.027,11.942,18.027,12.019,18.011
586960,12.192,18.027,11.942,18.027,12.019,18.011
587463,12.192,18.027,11.942,18.027,12.019,18.011
587989,12.192,18.027,11.925,18.027,12.019,18.011
588488,12.192,18.027,11.925,18.027,12.019,18.011
589019,12.192,18.027,11.925,18.027,12.019,18.011
589521,12.192,18.027,11.925,18.027,12.019,18.011
590043,12.192,18.027,11.925,18.027,12.019,18.011
590541,12.192,18.027,11.925,18.027,12.019,18.011
591066,12.192,18.027,11.925,18.027,12.019,18.011
591573,12.192,18.027,11.925,18.027,12.019,18.011
592106,12.192,18.027,11.925,18.027,12.019,18.011
592606,12.192,18.027,11.925,18.027,12.019,18.011
593133,12.192,18.027,11.925,18.027,12.019,18.011
593633,12.192,18.027,11.925,18.027,12.019,18.011
594189,12.192,18.027,11.925,18.027,12.019,18.011
594690,12.192,18.027,11.925,18.027,12.019,18.011
595203,12.192,18.027,11.925,18.027,12.019,18.011
595695,12.192,18.027,11.925,18.027,12.019,18.011
596208,12.192,18.027,11.925,18.027,12.019,18.011
596708,12.192,18.027,11.925,18.027,12.019,18.011
597227,12.192,18.027,11.925,18.027,12.019,18.011
597724,12.192,18.027,11.925,18.027,12.019,18.011
598248,12.192,18.027,11.925,18.027,12.019,18.011
598749,12.192,18.027,11.925,18.027,12.019,18.011
599268,12.192,18.027,11.925,18.027,12.019,18.011
599768,12.192,18.027,11.925,18.027,12.019,18.011
600290,12.192,18.027,11.925,18.027,12.019,18.011
600786,12.192,18.027,11.925,18.027,12.019,18.011
601311,12.192,18.027,11.925,18.027,12.019,18.011
601811,12.192,18.027,11.925,18.027,12.019,18.011
602327,12.192,18.027,11.925,18.027,12.019,18.011
602827,12.192,18.027,11.925,18.027,12.019,18.011
603343,12.192,18.027,11.925,18.027,12.019,18.011
603839,12.192,18.027,11.925,18.027,12.019,18.011
604397,12.192,18.027,11.925,18.027,12.019,18.011
604933,12.192,18.027,11.925,18.027,12.019,18.011
605429,12.192,18.027,11.925,18.027,12.019,18.011
605941,12.192,18.027,11.925,18.027,12.019,18.011
606429,12.192,18.027,11.925,18.027,12.019,18.011
606951,12.192,18.027,11.925,18.027,12.019,18.011
607448,12.192,18.027,11.925,18.027,12.019,18.011
607964,12.192,18.027,11.925,18.027,12.019,18.011
608463,12.192,18.027,11.925,18.027,12.019,18.011
608989,12.192,18.027,11.925,18.027,12.019,18.011
609494,12.192,18.027,11.925,18.027,12.019,18.011
610024,12.192,18.027,11.925,18.027,12.019,18.011
610538,12.192,18.027,11.925,18.027,12.019,18.011
611073,12.192,18.027,11.925,18.027,12.019,18.011
611594,12.192,18.027,11.925,18.027,12.019,18.011
612085,12.192,18.027,11.925,18.027,12.019,18.011
612609,12.192,18.027,11.925,18.027,12.019,18.011
613103,12.192,18.027,11.925,18.027,12.019,18.011
613621,12.192,18.027,11.925,18.027,12.019,18.011
614114,12.192,18.027,11.925,18.027,12.002,18.011
614668,12.192,18.027,11.925,18.027,12.002,18.011
615165,12.192,18.027,11.925,18.027,12.002,18.011
615690,12.192,18.027,11.925,18.027,12.002,18.011
616192,12.192,18.027,11.925,18.027,12.002,18.011
616723,12.192,18.027,11.925,18.027,12.002,18.011
617220,12.192,18.027,11.925,18.027,12.002,18.011
617748,12.192,18.027,11.925,18.027,12.002,18.011
618274,12.192,18.027,11.925,18.027,12.002,18.011
618782,12.192,18.027,11.925,18.027,12.002,18.011
619304,12.192,18.027,11.925,18.027,12.002,18.011
619806,12.192,18.027,11.925,18.027,12.002,18.011
620326,12.192,18.027,11.925,18.027,12.002,18.011
620819,12.192,18.027,11.925,18.027,12.002,18.011
621349,12.192,18.027,11.925,18.027,12.002,18.011
621849,12.192,18.027,11.925,18.027,12.002,18.011
622364,12.192,18.027,11.925,18.027,12.002,18.011
622865,12.192,18.027,11.925,18.027,12.002,18.011
623382,12.192,18.027,11.925,18.027,12.002,18.011
623874,12.192,18.027,11.925,18.027,12.002,18.011
624414,12.192,18.027,11.925,18.027,12.002,18.011
624900,12.192,18.027,11.925,18.027,12.002,18.011
625410,12.192,18.027,11.925,18.027,12.002,18.011
625903,12.192,18.027,11.925,18.027,12.002,18.011
626445,12.192,18.027,11.925,18.027,12.002,18.011
626947,12.192,18.027,11.925,18.027,12.002,18.011
627502,12.175,18.027,11.925,18.027,12.002,18.011
628026,12.175,18.027,11.925,18.027,12.002,18.011
628528,12.175,18.027,11.925,18.027,12.002,18.011
629053,12.175,18.027,11.925,18.027,12.002,18.011
629551,12.175,18.027,11.925,18.027,12.002,18.011
630076,12.175,18.027,11.925,18.027,12.002,18.011
630583,12.175,18.027,11.925,18.027,12.002,18.011
631112,12.175,18.027,11.925,18.027,12.002,18.011
631606,12.175,18.027,11.925,18.027,12.002,18.011
632135,12.175,18.027,11.925,18.027,12.002,18.011
632634,12.175,18.027,11.925,18.027,12.002,18.011
633166,12.175,18.027,11.925,18.027,12.002,18.011
633660,12.175,18.027,11.925,18.027,12.002,18.011
634189,12.175,18.027,11.925,18.027,12.002,18.011
634701,12.175,18.027,11.925,18.027,12.002,18.011
635228,12.175,18.027,11.909,18.027,12.002,18.011
635724,12.175,18.027,11.909,18.027,12.002,18.011
636253,12.175,18.027,11.909,18.027,12.002,18.011
636755,12.175,18.027,11.909,18.027,12.002,18.011
637271,12.175,18.027,11.909,18.027,12.002,18.011
637809,12.175,18.027,11.909,18.027,12.002,18.011
638330,12.175,18.027,11.909,18.027,12.002,18.011
638860,12.175,18.027,11.909,18.027,12.002,18.011
639358,12.175,18.027,11.909,18.027,12.002,18.011
639886,12.175,18.027,11.909,18.027,12.002,18.011
640383,12.175,18.027,11.909,18.027,12.002,18.011
640899,12.175,18.027,11.909,18.027,12.002,18.011
641398,12.175,18.027,11.909,18.027,12.002,18.011
641930,12.175,18.027,11.909,18.027,12.002,18.011
642439,12.175,18.027,11.909,18.027,12.002,18.011
642961,12.175,18.027,11.909,18.027,12.002,18.011
643462,12.175,18.027,11.909,18.027,12.002,18.011
643985,12.175,18.027,11.909,18.027,12.002,18.011
644467,12.175,18.027,11.909,18.027,12.002,18.011
644995,12.175,18.027,11.909,18.027,12.002,18.011
645500,12.175,18.027,11.909,18.027,12.002,18.011
646021,12.175,18.027,11.909,18.027,12.002,18.011
646520,12.175,18.027,11.909,18.027,12.002,18.011
647054,12.175,18.027,11.909,18.027,12.002,18.011
647558,12.175,18.027,11.909,18.027,12.002,18.011
648112,12.175,18.027,11.909,18.027,12.002,18.011
648627,12.175,18.027,11.909,18.027,12.002,18.011
649131,12.175,18.027,11.909,18.027,12.002,18.011
649662,12.175,18.027,11.909,18.027,12.002,18.011
650172,12.175,18.027,11.909,18.027,12.002,18.011
650708,12.175,18.027,11.909,18.027,12.002,18.011
651198,12.175,18.027,11.909,18.027,12.002,18.011
651726,12.175,18.027,11.909,18.027,12.002,18.011
652230,12.175,18.027,11.909,18.027,12.002,18.011
652760,12.175,18.027,11.909,18.027,12.002,18.011
653249,12.175,18.027,11.909,18.027,12.002,18.011
653786,12.175,18.027,11.909,18.027,12.002,18.011
654275,12.175,18.027,11.909,18.027,12.002,18.011
654813,12.175,18.027,11.909,18.027,12.002,18.011
655348,12.175,18.027,11.909,18.027,12.002,18.011
655858,12.175,18.027,11.909,18.027,12.002,18.011
656371,12.175,18.027,11.909,18.027,12.002,18.011
656873,12.175,18.027,11.909,18.027,12.002,18.011
657390,12.175,18.027,11.909,18.027,12.002,18.011
657924,12.175,18.027,11.909,18.027,12.002,18.011
658461,12.175,18.027,11.909,18.027,11.986,18.011
658961,12.175,18.027,11.909,18.027,11.986,18.011
659489,12.175,18.027,11.909,18.027,11.986,18.011
660019,12.175,18.027,11.909,18.027,11.986,18.011
660516,12.175,18.027,11.909,18.027,11.986,18.011
661043,12.175,18.027,11.909,18.027,11.986,18.011
661555,12.175,18.027,11.909,18.027,11.986,18.011
662088,12.175,18.027,11.909,18.027,11.986,18.011
662594,12.175,18.027,11.909,18.027,11.986,18.011
663120,12.175,18.027,11.909,18.027,11.986,18.011
663618,12.175,18.027,11.909,18.027,11.986,18.011
664135,12.175,18.027,11.909,18.027,11.986,18.011
664634,12.175,18.027,11.909,18.027,11.986,18.011
665167,12.175,18.027,11.909,18.027,11.986,18.011
665656,12.175,18.027,11.909,18.027,11.986,18.011
666181,12.175,18.027,11.909,18.027,11.986,18.011
666690,12.175,18.027,11.909,18.027,11.986,18.011
667221,12.175,18.027,11.909,18.027,11.986,18.011
667703,12.175,18.027,11.909,18.027,11.986,18.011
668253,12.159,18.027,11.909,18.027,11.986,18.011
668781,12.159,18.027,11.909,18.027,11.986,18.011
669287,12.159,18.027,11.909,18.027,11.986,18.011
669803,12.159,18.027,11.909,18.027,11.986,18.011
670286,12.159,18.027,11.909,18.027,11.986,18.011
670812,12.159,18.027,11.909,18.027,11.986,18.011
671293,12.159,18.027,11.909,18.027,11.986,18.011
671815,12.159,18.027,11.892,18.027,11.986,18.011
672316,12.159,18.027,11.892,18.027,11.986,18.011
672840,12.159,18.027,11.892,18.027,11.986,18.011
673345,12.159,18.027,11.892,18.027,11.986,18.011
673874,12.159,18.027,11.892,18.027,11.986,18.011
674362,12.159,18.027,11.892,18.027,11.986,18.011
674896,12.159,18.027,11.892,18.027,11.986,18.011
675380,12.159,18.027,11.892,18.027,11.986,18.011
675902,12.159,18.027,11.892,18.027,11.986,18.011
676398,12.159,18.027,11.892,18.027,11.986,18.011
676927,12.159,18.027,11.892,18.027,11.986,18.011
677421,12.159,18.027,11.892,18.027,11.986,18.011
677985,12.159,18.027,11.892,18.027,11.986,18.011
678513,12.159,18.027,11.892,18.027,11.986,18.011
679017,12.159,18.027,11.892,18.027,11.986,18.011
679539,12.159,18.027,11.892,18.027,11.986,18.011
680043,12.159,18.027,11.892,18.027,11.986,18.011
680581,12.159,18.027,11.892,18.027,11.986,18.011
681086,12.159,18.027,11.892,18.027,11.986,18.011
681610,12.159,18.027,11.892,18.027,11.986,18.011
682123,12.159,18.027,11.892,18.027,11.986,18.011
682651,12.159,18.027,11.892,18.027,11.986,18.011
683161,12.159,18.027,11.892,18.027,11.986,18.011
683682,12.159,18.027,11.892,18.027,11.986,18.011
684195,12.159,18.027,11.892,18.027,11.986,18.011
684722,12.159,18.027,11.892,18.027,11.986,18.011
685265,12.159,18.027,11.892,18.027,11.986,18.011
685756,12.159,18.027,11.892,18.027,11.986,18.011
686277,12.159,18.027,11.892,18.027,11.986,18.011
686788,12.159,18.027,11.892,18.027,11.986,18.011
687318,12.159,18.027,11.892,18.027,11.986,18.011
687823,12.159,18.027,11.892,18.027,11.986,18.011
688377,12.159,18.027,11.892,18.027,11.986,18.011
688900,12.159,18.027,11.892,18.027,11.986,18.011
689395,12.159,18.027,11.892,18.027,11.986,18.011
689912,12.159,18.027,11.892,18.027,11.986,18.011
690412,12.159,18.027,11.892,18.027,11.986,18.011
690949,12.159,18.027,11.892,18.027,11.986,18.011
691445,12.159,18.027,11.892,18.027,11.986,18.011
691957,12.159,18.027,11.892,18.027,11.986,18.011
692456,12.159,18.027,11.892,18.027,11.986,18.011
692977,12.159,18.027,11.892,18.027,11.986,18.011
693484,12.159,18.027,11.892,18.027,11.986,18.011
694006,12.159,18.027,11.892,18.027,11.986,18.011
694508,12.159,18.027,11.892,18.027,11.986,18.011
695032,12.159,18.027,11.892,18.027,11.986,18.011
695534,12.159,18.027,11.892,18.027,11.986,18.011
696060,12.159,18.027,11.892,18.027,11.986,18.011
696547,12.159,18.027,11.892,18.027,11.986,18.011
697076,12.159,18.027,11.892,18.027,11.986,18.011
697565,12.159,18.027,11.892,18.027,11.986,18.011
698109,12.159,18.027,11.892,18.027,11.986,18.011
698635,12.159,18.027,11.892,18.027,11.986,18.011
699129,12.159,18.027,11.892,18.027,11.986,18.011
699648,12.159,18.027,11.892,18.027,11.986,18.011
700150,12.159,18.027,11.892,18.027,11.986,18.011
700660,12.159,18.027,11.892,18.027,11.986,18.011
701146,12.159,18.027,11.892,18.027,11.969,18.011
701670,12.159,18.027,11.892,18.027,11.969,18.011
702164,12.159,18.027,11.892,18.027,11.969,18.011
702694,12.159,18.027,11.892,18.027,11.969,18.011
703205,12.159,18.027,11.892,18.027,11.969,18.011
703716,12.159,18.027,11.892,18.027,11.969,18.011
704214,12.159,18.027,11.892,18.027,11.969,18.011
704730,12.159,18.027,11.892,18.027,11.969,18.011
705234,12.159,18.027,11.892,18.027,11.969,18.011
705758,12.159,18.027,11.892,18.027,11.969,18.011
706254,12.159,18.027,11.892,18.027,11.969,18.011
706785,12.159,18.027,11.892,18.027,11.969,18.011
707290,12.159,18.027,11.892,18.027,11.969,18.011
707802,12.159,18.027,11.892,18.027,11.969,18.011
708321,12.159,18.027,11.892,18.027,11.969,18.011
708848,12.159,18.027,11.892,18.027,11.969,18.011
709383,12.159,18.027,11.892,18.027,11.969,18.011
709913,12.142,18.027,11.892,18.027,11.969,18.011
710427,12.142,18.027,11.892,18.027,11.969,18.011
710931,12.142,18.027,11.892,18.027,11.969,18.011
711464,12.142,18.027,11.892,18.027,11.969,18.011
711958,12.142,18.027,11.892,18.027,11.969,18.011
712484,12.142,18.027,11.892,18.027,11.969,18.011
712984,12.142,18.027,11.892,18.027,11.969,18.011
713504,12.142,18.027,11.892,18.027,11.969,18.011
714003,12.142,18.027,11.892,18.027,11.969,18.011
714542,12.142,18.027,11.892,18.027,11.969,18.011
715047,12.142,18.027,11.892,18.027,11.969,18.011
715580,12.142,18.027,11.892,18.027,11.969,18.011
716084,12.142,18.027,11.892,18.027,11.969,18.011
716597,12.142,18.027,11.892,18.027,11.969,18.011
717105,12.142,18.027,11.892,18.027,11.969,18.011
717632,12.142,18.027,11.876,18.027,11.969,18.011
718160,12.142,18.027,11.876,18.027,11.969,18.011
718678,12.142,18.027,11.876,18.027,11.969,18.011
719240,12.142,18.027,11.876,18.027,11.969,18.011
719742,12.142,18.027,11.876,18.027,11.969,18.011
720272,12.142,18.027,11.876,18.027,11.969,18.011
720771,12.142,18.027,11.876,18.027,11.969,18.011
721282,12.142,18.027,11.876,18.027,11.969,18.011
721770,12.142,18.027,11.876,18.027,11.969,18.011
722284,12.142,18.027,11.876,18.027,11.969,18.011
722788,12.142,18.027,11.876,18.027,11.969,18.011
723316,12.142,18.027,11.876,18.027,11.969,18.011
723816,12.142,18.027,11.876,18.027,11.969,18.011
724405,12.142,18.027,11.876,18.027,11.969,18.011
724930,12.142,18.027,11.876,18.027,11.969,18.011
725425,12.142,18.027,11.876,18.027,11.969,18.011
725953,12.142,18.027,11.876,18.027,11.969,18.011
726464,12.142,18.027,11.876,18.027,11.969,18.011
726988,12.142,18.027,11.876,18.027,11.969,18.011
727500,12.142,18.027,11.876,18.027,11.969,18.011
728019,12.142,18.027,11.876,18.027,11.969,18.011
728501,12.142,18.027,11.876,18.027,11.969,18.011
729035,12.142,18.027,11.876,18.027,11.969,18.011
729577,12.142,18.027,11.876,18.027,11.969,18.011
730119,12.142,18.027,11.876,18.027,11.969,18.011
730661,12.142,18.027,11.876,18.027,11.969,18.011
731166,12.142,18.027,11.876,18.027,11.969,18.011
731693,12.142,18.027,11.876,18.027,11.969,18.011
732186,12.142,18.027,11.876,18.027,11.969,18.011
732713,12.142,18.027,11.876,18.027,11.969,18.011
733220,12.142,18.027,11.876,18.027,11.969,18.011
733744,12.142,18.027,11.876,18.027,11.969,18.011
734245,12.142,18.027,11.876,18.027,11.969,18.011
734768,12.142,18.027,11.876,18.027,11.969,18.011
735300,12.142,18.027,11.876,18.027,11.969,18.011
735800,12.142,18.027,11.876,18.027,11.969,18.011
736325,12.142,18.027,11.876,18.027,11.969,18.011
736831,12.142,18.027,11.876,18.027,11.969,18.011
737348,12.142,18.027,11.876,18.027,11.969,18.011
737860,12.142,18.027,11.876,18.027,11.969,18.011
738393,12.142,18.027,11.876,18.027,11.969,18.011
738910,12.142,18.027,11.876,18.027,11.969,18.011
739437,12.142,18.027,11.876,18.027,11.969,18.011
739988,12.142,18.027,11.876,18.027,11.969,18.011
740470,12.142,18.027,11.876,18.027,11.969,18.011
740989,12.142,18.027,11.876,18.027,11.969,18.011
741485,12.142,18.027,11.876,18.027,11.969,18.011
742012,12.142,18.027,11.876,18.027,11.953,18.011
742525,12.142,18.027,11.876,18.027,11.953,18.011
743051,12.142,18.027,11.876,18.027,11.953,18.011
743558,12.142,18.027,11.876,18.027,11.953,18.011
744084,12.142,18.027,11.876,18.027,11.953,18.011
744588,12.142,18.027,11.876,18.027,11.953,18.011
745122,12.142,18.027,11.876,18.027,11.953,18.011
745609,12.142,18.027,11.876,18.027,11.953,18.011
746121,12.142,18.027,11.876,18.027,11.953,18.011
746626,12.142,18.027,11.876,18.027,11.953,18.011
747158,12.142,18.027,11.876,18.027,11.953,18.011
747664,12.125,18.027,11.876,18.027,11.953,18.011
748208,12.125,18.027,11.876,18.027,11.953,18.011
748723,12.125,18.01,11.876,18.027,11.953,18.011
749226,12.125,18.027,11.876,18.027,11.953,18.011
749756,12.125,18.027,11.876,18.027,11.953,18.011
750256,12.125,18.027,11.876,18.027,11.953,18.011
750796,12.125,18.027,11.876,18.027,11.953,18.011
751288,12.125,18.027,11.876,18.027,11.953,18.011
751817,12.125,18.027,11.876,18.027,11.953,18.011
752323,12.125,18.027,11.876,18.027,11.953,18.011
752830,12.125,18.027,11.876,18.027,11.953,18.011
753325,12.125,18.027,11.876,18.027,11.953,18.011
753857,12.125,18.027,11.876,18.027,11.953,18.011
754358,12.125,18.027,11.876,18.027,11.953,18.011
754885,12.125,18.027,11.876,18.027,11.953,18.011
755383,12.125,18.027,11.876,18.027,11.953,18.011
755904,12.125,18.027,11.876,18.027,11.953,18.011
756410,12.125,18.027,11.876,18.027,11.953,18.011
756926,12.125,18.027,11.876,18.027,11.953,18.011
757457,12.125,18.027,11.876,18.027,11.953,18.011
757951,12.125,18.027,11.876,18.027,11.953,18.011
758503,12.125,18.027,11.876,18.027,11.953,18.011
759041,12.125,18.027,11.876,18.027,11.953,18.011
759529,12.125,18.027,11.876,18.027,11.953,18.011
760049,12.125,18.027,11.859,18.027,11.953,18.011
760545,12.125,18.027,11.859,18.027,11.953,18.011
761063,12.125,18.027,11.859,18.027,11.953,18.011
761559,12.125,18.027,11.859,18.027,11.953,18.011
762086,12.125,18.027,11.859,18.027,11.953,18.011
762591,12.125,18.027,11.859,18.027,11.953,18.011
763119,12.125,18.027,11.859,18.027,11.953,18.011
763614,12.125,18.027,11.859,18.027,11.953,18.011
764139,12.125,18.027,11.859,18.027,11.953,18.011
764642,12.125,18.027,11.859,18.027,11.953,18.011
765167,12.125,18.027,11.859,18.027,11.953,18.011
765668,12.125,18.027,11.859,18.027,11.953,18.011
766192,12.125,18.027,11.859,18.027,11.953,18.011
766701,12.125,18.027,11.859,18.027,11.953,18.011
767222,12.125,18.027,11.859,18.027,11.953,18.011
767739,12.125,18.027,11.859,18.027,11.953,18.011
768279,12.125,18.027,11.859,18.027,11.953,18.011
768775,12.125,18.027,11.859,18.027,11.953,18.011
769302,12.125,18.027,11.859,18.027,11.953,18.011
769801,12.125,18.027,11.859,18.027,11.953,18.011
770322,12.125,18.027,11.859,18.027,11.953,18.011
770825,12.125,18.027,11.859,18.027,11.953,18.011
771349,12.125,18.027,11.859,18.027,11.953,18.011
771840,12.125,18.027,11.859,18.027,11.953,18.011
772369,12.125,18.027,11.859,18.027,11.953,18.011
772865,12.125,18.027,11.859,18.027,11.953,18.011
773395,12.125,18.027,11.859,18.027,11.953,18.011
773888,12.125,18.027,11.859,18.027,11.953,18.011
774407,12.125,18.027,11.859,18.027,11.953,18.011
774906,12.125,18.027,11.859,18.027,11.953,18.011
775422,12.125,18.027,11.859,18.027,11.953,18.011
775913,12.125,18.027,11.859,18.027,11.953,18.011
776436,12.125,18.027,11.859,18.027,11.953,18.011
776926,12.125,18.027,11.859,18.027,11.953,18.011
777455,12.125,18.027,11.859,18.027,11.953,18.011
777959,12.125,18.027,11.859,18.027,11.953,18.011
778526,12.125,18.027,11.859,18.027,11.953,18.011
779048,12.125,18.027,11.859,18.027,11.953,18.011
779550,12.125,18.027,11.859,18.027,11.953,18.011
780116,12.125,18.027,11.859,18.027,11.953,18.011
780634,12.125,18.027,11.859,18.027,11.953,18.011
781196,12.125,18.027,11.859,18.027,11.953,18.011
781718,12.125,18.027,11.859,18.027,11.953,18.011
782210,12.125,18.027,11.859,18.027,11.953,18.011
782746,12.125,18.027,11.859,18.027,11.953,18.011
783292,12.125,18.027,11.859,18.027,11.936,18.011
783798,12.125,18.027,11.859,18.027,11.936,18.011
784334,12.125,18.027,11.859,18.027,11.936,18.011
784830,12.125,18.027,11.859,18.027,11.936,18.011
785357,12.125,18.027,11.859,18.027,11.936,18.011
785857,12.125,18.027,11.859,18.027,11.936,18.011
786390,12.125,18.027,11.859,18.027,11.936,18.011
786939,12.125,18.027,11.859,18.027,11.936,18.011
787477,12.109,18.027,11.859,18.027,11.936,18.011
788012,12.109,18.027,11.859,18.027,11.936,18.011
