18A Test,Ed Sheeran,Ed Sheeran,Tesseract,Tesseract,BLUE-04284-HA,BLUE-04284-HA
Time (ms),Voltage1 (V),Current1 (A),Voltage2 (V),Current2 (A),Voltage3 (V),Current3 (A)
746304,12.175,18.027,12.058,18.027,12.815,-0.01
746783,12.175,18.027,12.058,18.027,12.815,-0.01
747294,12.175,18.027,12.058,18.027,12.815,-0.01
747784,12.175,18.027,12.058,18.027,12.815,0.006
748305,12.175,18.027,12.058,18.027,12.815,-0.01
748796,12.175,18.027,12.058,18.027,12.815,-0.01
749321,12.175,18.027,12.058,18.027,12.815,-0.01
749814,12.175,18.027,12.058,18.027,12.815,-0.01
750336,12.175,18.027,12.058,18.027,12.815,0.006
750841,12.175,18.027,12.058,18.027,12.815,-0.01
751370,12.175,18.027,12.058,18.027,12.815,-0.01
751850,12.175,18.027,12.058,18.027,12.815,-0.01
752352,12.175,18.027,12.058,18.027,12.815,-0.01
752826,12.175,18.027,12.058,18.027,12.815,-0.01
753330,12.175,18.027,12.058,18.027,12.815,-0.01
753799,12.175,18.027,12.058,18.027,12.815,-0.01
754322,12.175,18.027,12.058,18.027,12.815,-0.01
754796,12.175,18.027,12.058,18.027,12.815,-0.01
755307,12.175,18.027,12.058,18.027,12.815,-0.01
755825,12.175,18.027,12.058,18.027,12.815,-0.01
756314,12.175,18.027,12.058,18.027,12.815,0.006
756835,12.175,18.027,12.058,18.027,12.815,-0.01
757341,12.175,18.027,12.058,18.027,12.815,-0.01
757848,12.175,18.027,12.058,18.027,12.815,0.006
758323,12.175,18.027,12.058,18.027,12.815,-0.01
758842,12.175,18.027,12.058,18.027,12.815,-0.01
759315,12.175,18.027,12.058,18.027,12.815,0.006
759839,12.175,18.027,12.058,18.027,12.815,-0.01
760340,12.175,18.027,12.058,18.027,12.815,-0.01
760861,12.175,18.027,12.058,18.027,12.815,-0.01
761371,12.175,18.027,12.058,18.027,12.815,-0.01
761896,12.175,18.027,12.058,18.027,12.815,-0.01
762393,12.175,18.027,12.058,18.027,12.815,-0.01
762906,12.175,18.027,12.058,18.027,12.815,-0.01
763393,12.175,18.027,12.058,18.027,12.815,-0.01
763901,12.175,18.027,12.058,18.027,12.815,0.006
764420,12.175,18.027,12.058,18.027,12.815,-0.01
764933,12.175,18.027,12.058,18.027,12.815,-0.01
765459,12.175,18.027,12.058,18.027,12.815,-0.01
765954,12.175,18.027,12.058,18.027,12.815,-0.01
766475,12.175,18.027,12.058,18.027,12.815,-0.01
766964,12.175,18.027,12.058,18.027,12.815,0.006
767485,12.175,18.027,12.058,18.027,12.815,-0.01
767966,12.175,18.027,12.058,18.027,12.815,-0.01
768489,12.175,18.027,12.058,18.027,12.815,-0.01
768995,12.175,18.027,12.058,18.027,12.815,-0.01
769520,12.175,18.027,12.058,18.027,12.815,-0.01
770014,12.175,18.027,12.058,18.027,12.815,-0.01
770526,12.175,18.027,12.058,18.027,12.815,-0.01
771014,12.175,18.027,12.058,18.027,12.815,-0.01
771528,12.175,18.027,12.058,18.027,12.815,0.006
772022,12.175,18.027,12.058,18.027,12.815,-0.01
772538,12.175,18.027,12.058,18.027,12.815,-0.01
773032,12.175,18.027,12.058,18.027,12.815,-0.01
773546,12.175,18.027,12.058,18.027,12.815,-0.01
774034,12.175,18.027,12.058,18.027,12.815,-0.01
774578,12.175,18.027,12.058,18.027,12.815,-0.01
775072,12.175,18.027,12.058,18.027,12.815,-0.01
775589,12.175,18.027,12.058,18.027,12.815,-0.01
776083,12.175,18.027,12.058,18.027,12.815,0.006
776613,12.175,18.027,12.058,18.027,12.815,-0.01
777123,12.175,18.027,12.058,18.027,12.815,-0.01
777637,12.175,18.027,12.058,18.027,12.815,-0.01
778141,12.175,18.027,12.058,18.027,12.815,-0.01
778614,12.175,18.027,12.058,18.027,12.815,-0.01
779136,12.175,18.027,12.058,18.027,12.815,-0.01
779630,12.175,18.027,12.058,18.027,12.815,-0.01
780144,12.175,18.027,12.058,18.027,12.815,-0.01
780627,12.175,18.027,12.041,18.027,12.815,0.006
781154,12.175,18.027,12.041,18.027,12.815,-0.01
781653,12.175,18.027,12.041,18.027,12.815,-0.01
782168,12.175,18.027,12.041,18.027,12.815,-0.01
782658,12.175,18.027,12.041,18.027,12.815,-0.01
783202,12.159,18.027,12.041,18.027,12.815,-0.01
783694,12.159,18.027,12.041,18.027,12.815,0.006
784210,12.159,18.027,12.041,18.027,12.815,-0.01
784704,12.159,18.027,12.041,18.027,12.815,-0.01
785236,12.159,18.027,12.041,18.027,12.815,-0.01
785763,12.159,18.027,12.041,18.027,12.815,-0.01
786257,12.159,18.027,12.041,18.027,12.815,-0.01
786756,12.159,18.027,12.041,18.027,12.815,0.006
787252,12.159,18.027,12.041,18.027,12.815,-0.01
787776,12.159,18.027,12.041,18.027,12.815,-0.01
788257,12.159,18.027,12.041,18.027,12.815,-0.01
788773,12.159,18.027,12.041,18.027,12.815,-0.01
789266,12.159,18.027,12.041,18.027,12.815,-0.01
789780,12.159,18.027,12.041,18.027,12.815,-0.01
790282,12.159,18.027,12.041,18.027,12.815,-0.01
790799,12.159,18.027,12.041,18.027,12.815,-0.01
791290,12.159,18.027,12.041,18.027,12.815,-0.01
791810,12.159,18.027,12.041,18.027,12.815,-0.01
792291,12.159,18.027,12.041,18.027,12.815,-0.01
792819,12.159,18.027,12.041,18.027,12.815,-0.01
793340,12.159,18.027,12.041,18.027,12.815,-0.01
793858,12.159,18.027,12.041,18.027,12.815,-0.01
794365,12.159,18.027,12.041,18.027,12.815,-0.01
794853,12.159,18.027,12.041,18.027,12.815,-0.01
795373,12.159,18.027,12.041,18.027,12.815,0.006
795851,12.159,18.027,12.041,18.027,12.815,-0.01
796371,12.159,18.027,12.041,18.027,12.815,-0.01
796855,12.159,18.027,12.041,18.027,12.815,-0.01
797373,12.159,18.027,12.041,18.027,12.815,-0.01
797866,12.159,18.027,12.041,18.027,12.815,-0.01
798383,12.159,18.027,12.041,18.027,12.815,-0.01
798875,12.159,18.027,12.041,18.027,12.815,-0.01
799388,12.159,18.027,12.041,18.027,12.815,-0.01
799882,12.159,18.027,12.041,18.027,12.815,-0.01
800409,12.159,18.027,12.041,18.027,12.815,-0.01
800894,12.159,18.027,12.041,18.027,12.815,-0.01
801420,12.159,18.027,12.041,18.027,12.815,-0.01
801908,12.159,18.027,12.041,18.027,12.815,0.006
802436,12.159,18.027,12.041,18.027,12.815,-0.01
802912,12.159,18.027,12.041,18.027,12.815,-0.01
803462,12.159,18.027,12.041,18.027,12.815,-0.01
803941,12.159,18.027,12.041,18.027,12.815,0.006
804460,12.159,18.027,12.041,18.027,12.815,-0.01
804953,12.159,18.027,12.041,18.027,12.815,-0.01
805477,12.159,18.027,12.041,18.027,12.815,-0.01
805978,12.159,18.027,12.041,18.027,12.815,-0.01
806484,12.159,18.027,12.041,18.027,12.815,-0.01
806984,12.159,18.027,12.041,18.027,12.815,-0.01
807507,12.159,18.027,12.041,18.027,12.815,-0.01
807991,12.159,18.027,12.041,18.027,12.815,0.006
808511,12.159,18.027,12.041,18.027,12.815,-0.01
809007,12.159,18.027,12.025,18.027,12.815,-0.01
809515,12.159,18.027,12.025,18.027,12.815,-0.01
809999,12.159,18.027,12.025,18.027,12.815,-0.01
810512,12.159,18.027,12.025,18.027,12.815,-0.01
810987,12.159,18.027,12.025,18.027,12.815,-0.01
811495,12.159,18.027,12.025,18.027,12.815,0.006
811983,12.159,18.027,12.025,18.027,12.815,-0.01
812494,12.159,18.027,12.025,18.027,12.815,-0.01
812987,12.159,18.027,12.025,18.027,12.815,-0.01
813529,12.159,18.027,12.025,18.027,12.815,-0.01
814043,12.159,18.027,12.025,18.027,12.815,-0.01
814537,12.159,18.027,12.025,18.027,12.815,-0.01
815043,12.159,18.027,12.025,18.027,12.815,-0.01
815528,12.159,18.027,12.025,18.027,12.815,-0.01
816045,12.159,18.027,12.025,18.027,12.815,-0.01
816522,12.159,18.027,12.025,18.027,12.815,-0.01
817060,12.159,18.027,12.025,18.027,12.815,-0.01
817542,12.159,18.027,12.025,18.027,12.815,-0.01
818054,12.159,18.027,12.025,18.027,12.815,-0.01
818551,12.159,18.027,12.025,18.027,12.815,-0.01
819061,12.159,18.027,12.025,18.027,12.815,0.006
819555,12.159,18.027,12.025,18.027,12.815,-0.01
820072,12.159,18.027,12.025,18.027,12.815,-0.01
820553,12.159,18.027,12.025,18.027,12.815,-0.01
821084,12.159,18.027,12.025,18.027,12.815,-0.01
821559,12.159,18.027,12.025,18.027,12.815,-0.01
822119,12.159,18.027,12.025,18.027,12.815,0.006
822665,12.159,18.027,12.025,18.027,12.815,-0.01
823150,12.142,18.027,12.025,18.027,12.815,-0.01
823666,12.142,18.027,12.025,18.027,12.815,-0.01
824166,12.142,18.027,12.025,18.027,12.815,-0.01
824680,12.142,18.027,12.025,18.027,12.815,-0.01
825192,12.142,18.027,12.025,18.027,12.815,0.006
825706,12.142,18.027,12.025,18.027,12.815,-0.01
826211,12.142,18.027,12.025,18.027,12.815,-0.01
826722,12.142,18.027,12.025,18.027,12.815,0.006
827208,12.142,18.027,12.025,18.027,12.815,-0.01
827738,12.142,18.027,12.025,18.027,12.815,-0.01
828222,12.142,18.027,12.025,18.027,12.815,-0.01
828725,12.142,18.027,12.025,18.027,12.815,-0.01
829225,12.142,18.027,12.025,18.027,12.815,-0.01
829736,12.142,18.027,12.025,18.027,12.815,-0.01
830225,12.142,18.027,12.025,18.027,12.815,-0.01
830754,12.142,18.027,12.025,18.027,12.815,-0.01
831276,12.142,18.027,12.025,18.027,12.815,-0.01
831760,12.142,18.027,12.025,18.027,12.815,-0.01
832264,12.142,18.027,12.025,18.027,12.815,0.006
832778,12.142,18.027,12.025,18.027,12.815,-0.01
833310,12.142,18.027,12.025,18.027,12.815,-0.01
833808,12.142,18.027,12.025,18.027,12.815,-0.01
834331,12.142,18.027,12.025,18.027,12.815,-0.01
834820,12.142,18.027,12.025,18.027,12.815,-0.01
835321,12.142,18.027,12.025,18.027,12.815,-0.01
835804,12.142,18.027,12.025,18.027,12.815,-0.01
836327,12.142,18.027,12.025,18.027,12.815,-0.01
836828,12.142,18.027,12.025,18.027,12.815,-0.01
837348,12.142,18.027,12.025,18.027,12.815,-0.01
837837,12.142,18.027,12.025,18.027,12.815,-0.01
838349,12.142,18.027,12.025,18.027,12.815,-0.01
838827,12.142,18.027,12.025,18.027,12.815,-0.01
839333,12.142,18.027,12.025,18.027,12.815,-0.01
839828,12.142,18.027,12.025,18.027,12.815,-0.01
840348,12.142,18.027,12.025,18.027,12.815,-0.01
840843,12.142,18.027,12.008,18.027,12.815,-0.01
841373,12.142,18.027,12.008,18.027,12.815,-0.01
841885,12.142,18.027,12.008,18.027,12.815,-0.01
842368,12.142,18.027,12.008,18.027,12.815,-0.01
842924,12.142,18.027,12.008,18.027,12.815,-0.01
843411,12.142,18.027,12.008,18.027,12.815,-0.01
843923,12.142,18.027,12.008,18.027,12.815,-0.01
844409,12.142,18.027,12.008,18.027,12.815,0.006
844921,12.142,18.027,12.008,18.027,12.815,-0.01
845404,12.142,18.027,12.008,18.027,12.815,-0.01
845904,12.142,18.027,12.008,18.027,12.815,-0.01
846401,12.142,18.027,12.008,18.027,12.815,-0.01
846924,12.142,18.027,12.008,18.027,12.815,-0.01
847419,12.142,18.027,12.008,18.027,12.815,-0.01
847936,12.142,18.027,12.008,18.027,12.815,-0.01
848406,12.142,18.027,12.008,18.027,12.815,-0.01
848915,12.142,18.027,12.008,18.027,12.815,-0.01
849425,12.142,18.027,12.008,18.027,12.815,-0.01
849945,12.142,18.027,12.008,18.027,12.815,-0.01
850446,12.142,18.027,12.008,18.027,12.815,-0.01
850966,12.142,18.027,12.008,18.027,12.815,-0.01
851444,12.142,18.027,12.008,18.027,12.815,-0.01
851950,12.142,18.027,12.008,18.027,12.815,-0.01
852445,12.142,18.027,12.008,18.027,12.815,-0.01
853002,12.142,18.027,12.008,18.027,12.815,0.006
853509,12.142,18.027,12.008,18.027,12.815,-0.01
853995,12.142,18.027,12.008,18.027,12.815,-0.01
854509,12.142,18.027,12.008,18.027,12.815,-0.01
854985,12.142,18.027,12.008,18.027,12.815,0.006
855498,12.142,18.027,12.008,18.027,12.815,-0.01
855991,12.142,18.027,12.008,18.027,12.815,-0.01
856509,12.142,18.027,12.008,18.027,12.815,-0.01
857005,12.142,18.027,12.008,18.027,12.815,0.006
857519,12.142,18.027,12.008,18.027,12.815,-0.01
858014,12.142,18.027,12.008,18.027,12.815,-0.01
858514,12.142,18.027,12.008,18.027,12.815,-0.01
858987,12.142,18.027,12.008,18.027,12.815,0.006
859502,12.142,18.027,12.008,18.027,12.815,-0.01
860002,12.142,18.027,12.008,18.027,12.815,-0.01
860557,12.142,18.027,12.008,18.027,12.815,-0.01
861085,12.142,18.027,12.008,18.027,12.815,-0.01
861594,12.142,18.027,12.008,18.027,12.815,-0.01
862147,12.125,18.027,12.008,18.027,12.815,-0.01
862639,12.125,18.027,12.008,18.027,12.815,-0.01
863151,12.125,18.027,12.008,18.027,12.815,0.006
863629,12.125,18.027,12.008,18.027,12.815,-0.01
864152,12.125,18.027,12.008,18.027,12.815,-0.01
864649,12.125,18.027,12.008,18.027,12.815,-0.01
865177,12.125,18.027,12.008,18.027,12.815,-0.01
865696,12.125,18.027,12.008,18.027,12.815,-0.01
866183,12.125,18.027,12.008,18.027,12.815,-0.01
866693,12.125,18.027,12.008,18.027,12.815,-0.01
867173,12.125,18.027,12.008,18.027,12.815,-0.01
867698,12.125,18.027,12.008,18.027,12.815,-0.01
868199,12.125,18.027,12.008,18.027,12.815,-0.01
868722,12.125,18.027,12.008,18.027,12.815,-0.01
869227,12.125,18.027,12.008,18.027,12.815,-0.01
869750,12.125,18.027,12.008,18.027,12.815,-0.01
870235,12.125,18.027,11.992,18.027,12.815,0.006
870741,12.125,18.027,11.992,18.027,12.815,-0.01
871234,12.125,18.027,11.992,18.027,12.815,-0.01
871744,12.125,18.027,11.992,18.027,12.815,-0.01
872265,12.125,18.027,11.992,18.027,12.815,0.006
872791,12.125,18.027,11.992,18.027,12.815,-0.01
873324,12.125,18.027,11.992,18.027,12.815,-0.01
873792,12.125,18.027,11.992,18.027,12.815,-0.01
874312,12.125,18.027,11.992,18.027,12.815,-0.01
874791,12.125,18.027,11.992,18.027,12.815,-0.01
875307,12.125,18.027,11.992,18.027,12.815,-0.01
875794,12.125,18.027,11.992,18.027,12.815,-0.01
876310,12.125,18.027,11.992,18.027,12.815,-0.01
876800,12.125,18.027,11.992,18.027,12.815,0.006
877327,12.125,18.027,11.992,18.027,12.815,-0.01
877820,12.125,18.027,11.992,18.027,12.815,-0.01
878349,12.125,18.027,11.992,18.027,12.815,-0.01
878828,12.125,18.027,11.992,18.027,12.815,-0.01
879327,12.125,18.027,11.992,18.027,12.815,-0.01
879828,12.125,18.027,11.992,18.027,12.815,-0.01
880332,12.125,18.027,11.992,18.027,12.815,0.006
880819,12.125,18.027,11.992,18.027,12.815,-0.01
881346,12.125,18.027,11.992,18.027,12.815,-0.01
881828,12.125,18.027,11.992,18.027,12.815,-0.01
882377,12.125,18.027,11.992,18.027,12.815,-0.01
882866,12.125,18.027,11.992,18.027,12.815,-0.01
883379,12.125,18.027,11.992,18.027,12.815,0.006
883893,12.125,18.027,11.992,18.027,12.815,-0.01
884381,12.125,18.027,11.992,18.027,12.815,-0.01
884896,12.125,18.027,11.992,18.027,12.815,-0.01
885388,12.125,18.027,11.992,18.027,12.815,-0.01
885909,12.125,18.027,11.992,18.027,12.815,-0.01
886405,12.125,18.027,11.992,18.027,12.815,-0.01
886920,12.125,18.027,11.992,18.027,12.815,-0.01
887415,12.125,18.027,11.992,18.027,12.815,-0.01
887929,12.125,18.027,11.992,18.027,12.815,-0.01
888412,12.125,18.027,11.992,18.027,12.815,-0.01
888944,12.125,18.027,11.992,18.027,12.815,-0.01
889432,12.125,18.027,11.992,18.027,12.815,-0.01
889949,12.125,18.027,11.992,18.027,12.815,-0.01
890451,12.125,18.027,11.992,18.027,12.815,-0.01
890969,12.125,18.027,11.992,18.027,12.815,-0.01
891450,12.125,18.027,11.992,18.027,12.815,-0.01
891972,12.125,18.027,11.992,18.027,12.815,-0.01
892494,12.125,18.027,11.992,18.027,12.815,-0.01
893028,12.125,18.027,11.992,18.027,12.815,-0.01
893522,12.125,18.027,11.992,18.027,12.815,-0.01
894030,12.125,18.027,11.992,18.027,12.815,-0.01
894508,12.125,18.027,11.992,18.027,12.815,-0.01
895016,12.125,18.027,11.992,18.027,12.815,0.006
895516,12.125,18.027,11.992,18.027,12.815,-0.01
896021,12.125,18.027,11.992,18.027,12.815,-0.01
896510,12.125,18.027,11.992,18.027,12.815,0.006
897038,12.125,18.027,11.992,18.027,12.815,-0.01
897527,12.125,18.027,11.992,18.027,12.815,-0.01
898041,12.125,18.027,11.992,18.027,12.815,-0.01
898535,12.125,18.027,11.992,18.027,12.815,-0.01
899057,12.125,18.027,11.992,18.027,12.815,-0.01
899535,12.125,18.027,11.992,18.027,12.815,-0.01
900040,12.125,18.027,11.992,18.027,12.815,-0.01
900515,12.125,18.027,11.992,18.027,12.815,-0.01
901033,12.125,18.027,11.992,18.027,12.815,-0.01
901514,12.125,18.027,11.992,18.027,12.815,-0.01
902027,12.109,18.027,11.992,18.027,12.815,-0.01
902546,12.125,18.027,11.975,18.027,12.815,-0.01
903090,12.125,18.027,11.975,18.027,12.815,-0.01
903600,12.109,18.027,11.975,18.027,12.815,-0.01
904089,12.109,18.027,11.975,18.027,12.815,-0.01
904601,12.109,18.027,11.975,18.027,12.815,-0.01
905095,12.109,18.027,11.975,18.027,12.815,-0.01
905615,12.109,18.027,11.975,18.027,12.815,0.006
906104,12.109,18.027,11.975,18.027,12.815,-0.01
906615,12.109,18.027,11.975,18.027,12.815,-0.01
907094,12.109,18.027,11.975,18.027,12.815,-0.01
907615,12.109,18.027,11.975,18.027,12.815,-0.01
908114,12.109,18.027,11.975,18.027,12.815,-0.01
908633,12.109,18.027,11.975,18.027,12.815,-0.01
909139,12.109,18.027,11.975,18.027,12.815,-0.01
909651,12.109,18.027,11.975,18.027,12.815,-0.01
910142,12.109,18.027,11.975,18.027,12.815,-0.01
910669,12.109,18.027,11.975,18.027,12.815,-0.01
911157,12.109,18.027,11.975,18.027,12.815,-0.01
911674,12.109,18.027,11.975,18.027,12.815,-0.01
912160,12.109,18.027,11.975,18.027,12.815,-0.01
912709,12.109,18.027,11.975,18.027,12.815,-0.01
913207,12.109,18.027,11.975,18.027,12.815,-0.01
913721,12.109,18.027,11.975,18.027,12.815,-0.01
914238,12.109,18.027,11.975,18.027,12.815,-0.01
914734,12.109,18.027,11.975,18.027,12.815,-0.01
915246,12.109,18.027,11.975,18.027,12.815,-0.01
915740,12.109,18.027,11.975,18.027,12.815,-0.01
916251,12.109,18.027,11.975,18.027,12.815,-0.01
916744,12.109,18.027,11.975,18.027,12.815,-0.01
917287,12.109,18.027,11.975,18.027,12.815,-0.01
917784,12.109,18.027,11.975,18.027,12.815,-0.01
918299,12.109,18.027,11.975,18.027,12.815,-0.01
918791,12.109,18.027,11.975,18.027,12.815,-0.01
919308,12.109,18.027,11.975,18.027,12.815,-0.01
919784,12.109,18.027,11.975,18.027,12.815,-0.01
920285,12.109,18.027,11.975,18.027,12.815,-0.01
920774,12.109,18.027,11.975,18.027,12.815,-0.01
921303,12.109,18.027,11.975,18.027,12.815,-0.01
921823,12.109,18.027,11.975,18.027,12.815,-0.01
922320,12.109,18.027,11.975,18.027,12.815,-0.01
922867,12.109,18.027,11.975,18.027,12.815,-0.01
923363,12.109,18.027,11.975,18.027,12.815,-0.01
923883,12.109,18.027,11.975,18.027,12.815,-0.01
924389,12.109,18.027,11.975,18.027,12.815,-0.01
924906,12.109,18.027,11.975,18.027,12.815,-0.01
925405,12.109,18.027,11.975,18.027,12.815,-0.01
925925,12.109,18.027,11.975,18.027,12.815,-0.01
926409,12.109,18.027,11.975,18.027,12.815,-0.01
926929,12.109,18.027,11.975,18.027,12.815,-0.01
927410,12.109,18.027,11.975,18.027,12.815,0.006
927919,12.109,18.027,11.975,18.027,12.815,-0.01
928405,12.109,18.027,11.975,18.027,12.815,-0.01
928920,12.109,18.027,11.975,18.027,12.815,-0.01
929397,12.109,18.027,11.958,18.027,12.815,-0.01
929908,12.109,18.027,11.958,18.027,12.815,0.006
930414,12.109,18.027,11.958,18.027,12.815,-0.01
930931,12.109,18.027,11.958,18.027,12.815,-0.01
931420,12.109,18.027,11.958,18.027,12.815,-0.01
931932,12.109,18.027,11.958,18.027,12.815,-0.01
932404,12.109,18.027,11.958,18.027,12.815,-0.01
932956,12.109,18.027,11.958,18.027,12.815,-0.01
933489,12.109,18.027,11.958,18.027,12.815,-0.01
933977,12.109,18.027,11.958,18.027,12.815,-0.01
934492,12.109,18.027,11.958,18.027,12.815,-0.01
934972,12.109,18.027,11.958,18.027,12.815,-0.01
935469,12.109,18.027,11.958,18.027,12.815,-0.01
935959,12.109,18.027,11.958,18.027,12.815,-0.01
936473,12.109,18.027,11.958,18.027,12.815,-0.01
936970,12.109,18.027,11.958,18.027,12.815,-0.01
937492,12.109,18.027,11.958,18.027,12.815,-0.01
937982,12.109,18.027,11.958,18.027,12.815,-0.01
938499,12.109,18.027,11.958,18.027,12.815,-0.01
938985,12.109,18.027,11.958,18.027,12.815,-0.01
939507,12.109,18.027,11.958,18.027,12.815,-0.01
939991,12.109,18.027,11.958,18.027,12.815,0.006
940510,12.109,18.027,11.958,18.027,12.815,-0.01
941013,12.109,18.027,11.958,18.027,12.815,-0.01
941521,12.109,18.027,11.958,18.027,12.815,-0.01
942014,12.109,18.027,11.958,18.027,12.815,-0.01
942517,12.109,18.027,11.958,18.027,12.815,0.006
943037,12.092,18.027,11.958,18.027,12.815,-0.01
943552,12.092,18.027,11.958,18.027,12.815,-0.01
944046,12.092,18.027,11.958,18.027,12.815,-0.01
944555,12.092,18.027,11.958,18.027,12.815,-0.01
945046,12.092,18.027,11.958,18.027,12.815,0.006
945563,12.092,18.027,11.958,18.027,12.815,-0.01
946049,12.092,18.027,11.958,18.027,12.815,-0.01
946566,12.092,18.027,11.958,18.027,12.815,-0.01
947061,12.092,18.027,11.958,18.027,12.815,-0.01
947567,12.092,18.027,11.958,18.027,12.815,-0.01
948046,12.092,18.027,11.958,18.027,12.815,-0.01
948560,12.092,18.027,11.958,18.027,12.815,-0.01
949064,12.092,18.027,11.958,18.027,12.815,-0.01
949573,12.092,18.027,11.958,18.027,12.815,-0.01
950071,12.092,18.027,11.958,18.027,12.815,-0.01
950582,12.092,18.027,11.958,18.027,12.815,-0.01
951066,12.092,18.027,11.958,18.027,12.815,-0.01
951578,12.092,18.027,11.958,18.027,12.815,-0.01
952061,12.092,18.027,11.958,18.027,12.815,-0.01
952573,12.092,18.027,11.958,18.027,12.815,-0.01
953106,12.092,18.027,11.958,18.027,12.815,-0.01
953614,12.092,18.027,11.958,18.027,12.815,-0.01
954126,12.092,18.027,11.958,18.027,12.815,0.006
954621,12.092,18.027,11.958,18.027,12.815,-0.01
955132,12.092,18.027,11.958,18.027,12.815,-0.01
955625,12.092,18.027,11.958,18.027,12.815,-0.01
956137,12.092,18.027,11.958,18.027,12.815,-0.01
956626,12.092,18.027,11.958,18.027,12.815,-0.01
957163,12.092,18.027,11.958,18.027,12.815,-0.01
957658,12.092,18.027,11.958,18.027,12.815,-0.01
958165,12.092,18.027,11.958,18.027,12.815,0.006
958656,12.092,18.027,11.958,18.027,12.815,-0.01
959171,12.092,18.027,11.958,18.027,12.815,-0.01
959660,12.092,18.027,11.958,18.027,12.815,-0.01
960178,12.092,18.027,11.958,18.027,12.815,-0.01
960664,12.092,18.027,11.942,18.027,12.815,-0.01
961194,12.092,18.027,11.942,18.027,12.815,-0.01
961710,12.092,18.027,11.942,18.027,12.815,-0.01
962197,12.092,18.027,11.942,18.027,12.815,-0.01
962721,12.092,18.027,11.942,18.027,12.815,-0.01
963231,12.092,18.027,11.942,18.027,12.815,-0.01
963745,12.092,18.027,11.942,18.027,12.815,-0.01
964243,12.092,18.027,11.942,18.027,12.815,-0.01
964755,12.092,18.027,11.942,18.027,12.815,0.006
965262,12.092,18.027,11.942,18.027,12.815,-0.01
965785,12.092,18.027,11.942,18.027,12.815,-0.01
966269,12.092,18.027,11.942,18.027,12.815,-0.01
966785,12.092,18.027,11.942,18.027,12.815,-0.01
967275,12.092,18.027,11.942,18.027,12.815,0.006
967789,12.092,18.027,11.942,18.027,12.815,-0.01
968284,12.092,18.027,11.942,18.027,12.815,-0.01
968793,12.092,18.027,11.942,18.027,12.815,-0.01
969292,12.092,18.027,11.942,18.027,12.815,-0.01
969804,12.092,18.027,11.942,18.027,12.815,-0.01
970293,12.092,18.027,11.942,18.027,12.815,-0.01
970808,12.092,18.027,11.942,18.027,12.815,-0.01
971303,12.092,18.027,11.942,18.027,12.815,0.006
971825,12.092,18.027,11.942,18.027,12.815,-0.01
972314,12.092,18.027,11.942,18.027,12.815,-0.01
972831,12.092,18.027,11.942,18.027,12.815,-0.01
973352,12.092,18.027,11.942,18.027,12.815,-0.01
973866,12.092,18.027,11.942,18.027,12.815,-0.01
974384,12.092,18.027,11.942,18.027,12.815,-0.01
974876,12.092,18.027,11.942,18.027,12.815,-0.01
975387,12.092,18.027,11.942,18.027,12.815,0.006
975885,12.092,18.027,11.942,18.027,12.815,-0.01
976399,12.092,18.027,11.942,18.027,12.815,-0.01
976894,12.092,18.027,11.942,18.027,12.815,0.006
977403,12.092,18.027,11.942,18.027,12.815,-0.01
977896,12.092,18.027,11.942,18.027,12.815,-0.01
978414,12.092,18.027,11.942,18.027,12.815,-0.01
978909,12.092,18.027,11.942,18.027,12.815,-0.01
979420,12.092,18.027,11.942,18.027,12.815,-0.01
979914,12.092,18.027,11.942,18.027,12.815,-0.01
980423,12.092,18.027,11.942,18.027,12.815,-0.01
980915,12.092,18.027,11.942,18.027,12.815,-0.01
981438,12.092,18.027,11.942,18.027,12.815,-0.01
981921,12.092,18.027,11.942,18.027,12.815,-0.01
982441,12.092,18.027,11.942,18.027,12.815,0.006
982940,12.092,18.027,11.942,18.027,12.815,-0.01
983490,12.092,18.027,11.942,18.027,12.815,0.006
983972,12.092,18.027,11.942,18.027,12.815,0.006
984515,12.092,18.027,11.942,18.027,12.815,-0.01
985091,12.092,18.027,11.942,18.027,12.815,0.006
985609,12.092,18.027,11.942,18.027,12.815,-0.01
986155,12.076,18.027,11.942,18.027,12.815,-0.01
986668,12.076,18.027,11.942,18.027,12.815,-0.01
987160,12.076,18.027,11.942,18.027,12.815,0.006
987673,12.076,18.027,11.942,18.027,12.815,-0.01
988162,12.076,18.027,11.942,18.027,12.815,0.006
988687,12.076,18.027,11.942,18.027,12.815,-0.01
989177,12.076,18.027,11.942,18.027,12.815,-0.01
989688,12.076,18.027,11.942,18.027,12.815,-0.01
990177,12.076,18.027,11.942,18.027,12.815,0.006
990693,12.076,18.027,11.942,18.027,12.815,-0.01
991179,12.076,18.027,11.925,18.027,12.815,-0.01
991699,12.076,18.027,11.925,18.027,12.815,-0.01
992173,12.076,18.027,11.925,18.027,12.815,-0.01
992693,12.076,18.027,11.925,18.027,12.815,-0.01
993182,12.076,18.027,11.925,18.027,12.815,-0.01
993694,12.076,18.027,11.925,18.027,12.815,-0.01
994185,12.076,18.027,11.925,18.027,12.815,-0.01
994686,12.076,18.027,11.925,18.027,12.815,-0.01
995173,12.076,18.027,11.925,18.027,12.815,-0.01
995713,12.076,18.027,11.925,18.027,12.815,0.006
996209,12.076,18.027,11.925,18.027,12.815,-0.01
996721,12.076,18.027,11.925,18.027,12.815,-0.01
997243,12.076,18.027,11.925,18.027,12.815,-0.01
997735,12.076,18.027,11.925,18.027,12.815,0.006
